Bus Type,Bus,Phase,Current (A)
Commercial,C01,2,399.47750050358513
Residential,R01,0,315.59666352642853
Residential,R01,1,315.01475345448785
Residential,R01,2,314.18256555987966
Industrial,I01,0,219.10898285045752
Industrial,I01,1,218.03854227606962
Industrial,I01,2,215.9193549872256
Commercial,C01,0,402.3306319813797
Commercial,C01,1,399.08390808013934
Commercial,C01,2,399.4775005035981
Residential,R01,0,315.5966635264375
Residential,R01,1,315.01475345442253
Residential,R01,2,314.1825655599074
Industrial,I01,0,219.10898285045832
Industrial,I01,1,218.03854227606877
Industrial,I01,2,215.91935498722574
Commercial,C01,0,402.3306319813883
Commercial,C01,1,399.0839080801392
Commercial,C01,2,399.47750050357126
Residential,R01,0,315.59666352641966
Residential,R01,1,315.0147534544912
Residential,R01,2,314.18256555988887
Industrial,I01,0,219.10898285045872
Industrial,I01,1,218.03854227606874
Industrial,I01,2,215.91935498722802
Commercial,C01,0,402.3306319813593
Commercial,C01,1,399.08390808014457
Commercial,C01,2,399.47750050357456
Residential,R01,0,315.596663526456
Residential,R01,1,315.0147534544561
Residential,R01,2,314.1825655599354
Industrial,I01,0,219.1089828504571
Industrial,I01,1,218.03854227606786
Industrial,I01,2,215.91935498722597
Commercial,C01,0,402.3306319813653
Commercial,C01,1,399.0839080801463
Commercial,C01,2,399.477500503582
Residential,R01,0,345.1791076564828
Residential,R01,1,344.4735682517431
Residential,R01,2,343.467314814154
Industrial,I01,0,219.10953426015683
Industrial,I01,1,218.03909295160125
Industrial,I01,2,215.91987910547525
Commercial,C01,0,401.9460095578428
Commercial,C01,1,398.70669891211344
Commercial,C01,2,399.0994666501728
Residential,R01,0,345.17910765650043
Residential,R01,1,344.4735682517736
Residential,R01,2,343.46731481417345
Industrial,I01,0,219.1095342601564
Industrial,I01,1,218.0390929516004
Industrial,I01,2,215.91987910547564
Commercial,C01,0,401.94600955785586
Commercial,C01,1,398.7066989120873
Commercial,C01,2,399.0994666501683
Residential,R01,0,345.17910765648963
Residential,R01,1,344.4735682517684
Residential,R01,2,343.4673148141044
Industrial,I01,0,219.109534260156
Industrial,I01,1,218.0390929516004
Industrial,I01,2,215.91987910547627
Commercial,C01,0,401.9460095578564
Commercial,C01,1,398.7066989120947
Commercial,C01,2,399.09946665016867
Residential,R01,0,345.1791076564929
Residential,R01,1,344.4735682517837
Residential,R01,2,343.46731481414406
Industrial,I01,0,219.10953426015521
Industrial,I01,1,218.03909295160133
Industrial,I01,2,215.91987910547473
Commercial,C01,0,401.9460095578439
Commercial,C01,1,398.7066989121045
Commercial,C01,2,399.0994666501695
Residential,R01,0,345.1791076564914
Residential,R01,1,344.4735682517614
Residential,R01,2,343.46731481414054
Industrial,I01,0,219.10953426015647
Industrial,I01,1,218.03909295160082
Industrial,I01,2,215.91987910547564
Commercial,C01,0,401.94600955785546
Commercial,C01,1,398.70669891209906
Commercial,C01,2,399.0994666501674
Residential,R01,0,345.1777976120931
Residential,R01,1,344.4722538770227
Residential,R01,2,343.4660472599619
Industrial,I01,0,202.40502742994695
Industrial,I01,1,201.50924340810104
Industrial,I01,2,199.7301017806821
Commercial,C01,0,382.3583556594941
Commercial,C01,1,379.4815984703889
Commercial,C01,2,379.83441328633535
Residential,R01,0,345.17779761207726
Residential,R01,1,344.4722538770222
Residential,R01,2,343.46604725995303
Industrial,I01,0,202.40502742994596
Industrial,I01,1,201.5092434080983
Industrial,I01,2,199.73010178068188
Commercial,C01,0,382.35835565950583
Commercial,C01,1,379.48159847039244
Commercial,C01,2,379.8344132863475
Residential,R01,0,345.17779761211295
Residential,R01,1,344.47225387699797
Residential,R01,2,343.4660472599422
Industrial,I01,0,202.40502742994798
Industrial,I01,1,201.50924340809968
Industrial,I01,2,199.7301017806821
Commercial,C01,0,382.35835565950225
Commercial,C01,1,379.48159847038613
Commercial,C01,2,379.83441328634353
Residential,R01,0,345.17779761214723
Residential,R01,1,344.47225387700445
Residential,R01,2,343.46604725995303
Industrial,I01,0,202.40502742994536
Industrial,I01,1,201.50924340809922
Industrial,I01,2,199.73010178068188
Commercial,C01,0,382.35835565951345
Commercial,C01,1,379.4815984703908
Commercial,C01,2,379.8344132863484
Residential,R01,0,345.1777976120926
Residential,R01,1,344.47225387705157
Residential,R01,2,343.4660472599587
Industrial,I01,0,202.40502742994695
Industrial,I01,1,201.50924340810056
Industrial,I01,2,199.73010178068313
Commercial,C01,0,382.3583556594962
Commercial,C01,1,379.48159847039614
Commercial,C01,2,379.8344132863614
Residential,R01,0,316.77477532092496
Residential,R01,1,316.18817494729126
Residential,R01,2,315.34947381024676
Industrial,I01,0,179.33923717033275
Industrial,I01,1,178.654629740738
Industrial,I01,2,177.28816331543106
Commercial,C01,0,373.95444839502255
Commercial,C01,1,371.22456962554907
Commercial,C01,2,371.56101415345046
Residential,R01,0,316.774775320925
Residential,R01,1,316.1881749472753
Residential,R01,2,315.3494738102726
Industrial,I01,0,179.33923717033397
Industrial,I01,1,178.65462974073654
Industrial,I01,2,177.28816331543484
Commercial,C01,0,373.9544483950363
Commercial,C01,1,371.22456962556794
Commercial,C01,2,371.56101415345114
Residential,R01,0,316.7747753208855
Residential,R01,1,316.1881749472933
Residential,R01,2,315.34947381027007
Industrial,I01,0,179.33923717033497
Industrial,I01,1,178.6546297407384
Industrial,I01,2,177.2881633154326
Commercial,C01,0,373.95444839503733
Commercial,C01,1,371.2245696255473
Commercial,C01,2,371.56101415343255
Residential,R01,0,316.77477532088903
Residential,R01,1,316.1881749472503
Residential,R01,2,315.3494738102639
Industrial,I01,0,179.33923717033176
Industrial,I01,1,178.65462974073662
Industrial,I01,2,177.28816331543385
Commercial,C01,0,373.95444839501596
Commercial,C01,1,371.2245696255337
Commercial,C01,2,371.56101415346416
Residential,R01,0,316.77477532087306
Residential,R01,1,316.1881749472954
Residential,R01,2,315.3494738102674
Industrial,I01,0,179.33923717033235
Industrial,I01,1,178.6546297407357
Industrial,I01,2,177.28816331543217
Commercial,C01,0,373.9544483950424
Commercial,C01,1,371.2245696255327
Commercial,C01,2,371.5610141534386
Residential,R01,0,316.7775697660352
Residential,R01,1,316.1909244126088
Residential,R01,2,315.35214806161895
Industrial,I01,0,170.53337425906048
Industrial,I01,1,169.92063288242846
Industrial,I01,2,168.69508273245557
Commercial,C01,0,471.5757866739784
Commercial,C01,1,466.7966773731427
Commercial,C01,2,467.35164332552273
Residential,R01,0,316.77756976603905
Residential,R01,1,316.190924412595
Residential,R01,2,315.3521480616171
Industrial,I01,0,170.53337425906327
Industrial,I01,1,169.92063288242946
Industrial,I01,2,168.6950827324554
Commercial,C01,0,471.57578667399787
Commercial,C01,1,466.7966773731316
Commercial,C01,2,467.35164332553103
Residential,R01,0,316.7775697660479
Residential,R01,1,316.190924412625
Residential,R01,2,315.3521480616314
Industrial,I01,0,170.53337425906247
Industrial,I01,1,169.920632882429
Industrial,I01,2,168.6950827324553
Commercial,C01,0,471.5757866739814
Commercial,C01,1,466.7966773731355
Commercial,C01,2,467.35164332552483
Residential,R01,0,316.7775697660313
Residential,R01,1,316.1909244125844
Residential,R01,2,315.35214806156574
Industrial,I01,0,170.53337425906108
Industrial,I01,1,169.9206328824284
Industrial,I01,2,168.69508273245452
Commercial,C01,0,471.575786673991
Commercial,C01,1,466.7966773731419
Commercial,C01,2,467.3516433255298
Residential,R01,0,316.7775697660389
Residential,R01,1,316.1909244126141
Residential,R01,2,315.3521480615874
Industrial,I01,0,170.53337425906392
Industrial,I01,1,169.9206328824276
Industrial,I01,2,168.69508273245606
Commercial,C01,0,471.575786673988
Commercial,C01,1,466.796677373137
Commercial,C01,2,467.35164332552927
Residential,R01,0,430.04869549300093
Residential,R01,1,428.909525275664
Residential,R01,2,427.2975567895188
Industrial,I01,0,150.92411182760463
Industrial,I01,1,150.45499022526081
Industrial,I01,2,149.51203075669892
Commercial,C01,0,508.81248159975263
Commercial,C01,1,503.0282661146136
Commercial,C01,2,503.6829819863637
Residential,R01,0,430.0486954929992
Residential,R01,1,428.90952527569385
Residential,R01,2,427.29755678957264
Industrial,I01,0,150.92411182760264
Industrial,I01,1,150.4549902252608
Industrial,I01,2,149.51203075670028
Commercial,C01,0,508.8124815997573
Commercial,C01,1,503.02826611462274
Commercial,C01,2,503.6829819863661
Residential,R01,0,430.0486954930185
Residential,R01,1,428.90952527570454
Residential,R01,2,427.29755678953126
Industrial,I01,0,150.924111827603
Industrial,I01,1,150.4549902252599
Industrial,I01,2,149.51203075670077
Commercial,C01,0,508.8124815997652
Commercial,C01,1,503.02826611463104
Commercial,C01,2,503.6829819863561
Residential,R01,0,430.0486954929832
Residential,R01,1,428.9095252756677
Residential,R01,2,427.2975567895439
Industrial,I01,0,150.92411182760142
Industrial,I01,1,150.45499022526042
Industrial,I01,2,149.51203075670017
Commercial,C01,0,508.8124815997618
Commercial,C01,1,503.02826611462103
Commercial,C01,2,503.6829819863601
Residential,R01,0,430.04869549300736
Residential,R01,1,428.90952527570835
Residential,R01,2,427.2975567895269
Industrial,I01,0,150.924111827603
Industrial,I01,1,150.4549902252585
Industrial,I01,2,149.5120307567
Commercial,C01,0,508.8124815997578
Commercial,C01,1,503.028266114618
Commercial,C01,2,503.68298198636194
Residential,R01,0,585.8645682932153
Residential,R01,1,583.585244249506
Residential,R01,2,580.4057846009147
Industrial,I01,0,123.64640721854732
Industrial,I01,1,123.34136152071692
Industrial,I01,2,122.7234900888388
Commercial,C01,0,431.8223420088093
Commercial,C01,1,427.97262251723663
Commercial,C01,2,428.4310020628055
Residential,R01,0,585.8645682932132
Residential,R01,1,583.5852442495021
Residential,R01,2,580.4057846008836
Industrial,I01,0,123.6464072185485
Industrial,I01,1,123.34136152071692
Industrial,I01,2,122.723490088839
Commercial,C01,0,431.82234200879833
Commercial,C01,1,427.97262251723754
Commercial,C01,2,428.43100206281525
Residential,R01,0,585.8645682932265
Residential,R01,1,583.5852442496026
Residential,R01,2,580.4057846008891
Industrial,I01,0,123.64640721854754
Industrial,I01,1,123.34136152071554
Industrial,I01,2,122.72349008884025
Commercial,C01,0,431.8223420087955
Commercial,C01,1,427.97262251725124
Commercial,C01,2,428.4310020628283
Residential,R01,0,585.8645682931965
Residential,R01,1,583.5852442495425
Residential,R01,2,580.4057846009326
Industrial,I01,0,123.64640721854605
Industrial,I01,1,123.34136152071505
Industrial,I01,2,122.72349008884063
Commercial,C01,0,431.82234200880134
Commercial,C01,1,427.9726225172387
Commercial,C01,2,428.43100206283225
Residential,R01,0,585.8645682932258
Residential,R01,1,583.5852442495758
Residential,R01,2,580.405784600856
Industrial,I01,0,123.64640721854732
Industrial,I01,1,123.34136152071514
Industrial,I01,2,122.7234900888392
Commercial,C01,0,431.8223420087982
Commercial,C01,1,427.9726225172412
Commercial,C01,2,428.4310020628227
Residential,R01,0,805.326747518907
Residential,R01,1,800.5014557846192
Residential,R01,2,793.9081067437938
Industrial,I01,0,85.79587935312527
Industrial,I01,1,85.65533816970805
Industrial,I01,2,85.36714239224263
Commercial,C01,0,393.87146965900155
Commercial,C01,1,390.78527931865193
Commercial,C01,2,391.16091978984775
Residential,R01,0,805.326747518897
Residential,R01,1,800.5014557846284
Residential,R01,2,793.9081067438033
Industrial,I01,0,85.79587935312627
Industrial,I01,1,85.65533816970753
Industrial,I01,2,85.36714239224224
Commercial,C01,0,393.8714696589916
Commercial,C01,1,390.78527931866086
Commercial,C01,2,391.1609197898591
Residential,R01,0,805.3267475189087
Residential,R01,1,800.501455784602
Residential,R01,2,793.9081067438229
Industrial,I01,0,85.79587935312429
Industrial,I01,1,85.65533816970759
Industrial,I01,2,85.36714239224263
Commercial,C01,0,393.8714696590106
Commercial,C01,1,390.7852793186465
Commercial,C01,2,391.1609197898575
Residential,R01,0,805.326747518895
Residential,R01,1,800.5014557846181
Residential,R01,2,793.9081067438076
Industrial,I01,0,85.7958793531275
Industrial,I01,1,85.65533816970942
Industrial,I01,2,85.3671423922436
Commercial,C01,0,393.87146965900706
Commercial,C01,1,390.78527931866086
Commercial,C01,2,391.1609197898648
Residential,R01,0,805.3267475188807
Residential,R01,1,800.5014557846686
Residential,R01,2,793.9081067437681
Industrial,I01,0,85.79587935312509
Industrial,I01,1,85.65533816970759
Industrial,I01,2,85.36714239224214
Commercial,C01,0,393.87146965899944
Commercial,C01,1,390.7852793186612
Commercial,C01,2,391.16091978985094
Residential,R01,0,745.3239903950011
Residential,R01,1,741.3214933965365
Residential,R01,2,735.8210684602168
Industrial,I01,0,70.74227470901448
Industrial,I01,1,70.648371049219
Industrial,I01,2,70.45484171929445
Commercial,C01,0,281.4522634845373
Commercial,C01,1,280.0309228503769
Commercial,C01,2,280.2146655019447
Residential,R01,0,745.3239903950016
Residential,R01,1,741.321493396564
Residential,R01,2,735.821068460195
Industrial,I01,0,70.74227470901388
Industrial,I01,1,70.64837104921854
Industrial,I01,2,70.45484171929552
Commercial,C01,0,281.45226348452826
Commercial,C01,1,280.0309228503729
Commercial,C01,2,280.2146655019382
Residential,R01,0,745.3239903949832
Residential,R01,1,741.3214933965415
Residential,R01,2,735.8210684602108
Industrial,I01,0,70.74227470901388
Industrial,I01,1,70.64837104921897
Industrial,I01,2,70.45484171929725
Commercial,C01,0,281.45226348451814
Commercial,C01,1,280.03092285037854
Commercial,C01,2,280.21466550194873
Residential,R01,0,745.3239903950298
Residential,R01,1,741.3214933964597
Residential,R01,2,735.8210684602037
Industrial,I01,0,70.7422747090133
Industrial,I01,1,70.64837104921847
Industrial,I01,2,70.4548417192959
Commercial,C01,0,281.45226348454446
Commercial,C01,1,280.0309228503856
Commercial,C01,2,280.2146655019626
Residential,R01,0,745.323990395032
Residential,R01,1,741.3214933965392
Residential,R01,2,735.8210684602245
Industrial,I01,0,70.74227470901388
Industrial,I01,1,70.64837104921939
Industrial,I01,2,70.45484171929407
Commercial,C01,0,281.4522634845332
Commercial,C01,1,280.0309228503739
Commercial,C01,2,280.2146655019422
Residential,R01,0,652.6512247843132
Residential,R01,1,649.7262089493129
Residential,R01,2,645.6714635138125
Industrial,I01,0,63.42846159536245
Industrial,I01,1,63.35359875937794
Industrial,I01,2,63.19895280445711
Commercial,C01,0,119.69176400849268
Commercial,C01,1,119.46697150351778
Commercial,C01,2,119.49820796883176
Residential,R01,0,652.6512247843191
Residential,R01,1,649.7262089493322
Residential,R01,2,645.6714635138039
Industrial,I01,0,63.42846159536103
Industrial,I01,1,63.35359875937927
Industrial,I01,2,63.19895280445436
Commercial,C01,0,119.69176400848588
Commercial,C01,1,119.46697150354034
Commercial,C01,2,119.49820796884758
Residential,R01,0,652.651224784319
Residential,R01,1,649.7262089493186
Residential,R01,2,645.6714635137423
Industrial,I01,0,63.42846159536488
Industrial,I01,1,63.35359875937924
Industrial,I01,2,63.19895280445368
Commercial,C01,0,119.69176400848487
Commercial,C01,1,119.4669715035333
Commercial,C01,2,119.49820796882483
Residential,R01,0,652.6512247843013
Residential,R01,1,649.7262089493297
Residential,R01,2,645.6714635138401
Industrial,I01,0,63.42846159536285
Industrial,I01,1,63.353598759378244
Industrial,I01,2,63.19895280445561
Commercial,C01,0,119.69176400851009
Commercial,C01,1,119.46697150353307
Commercial,C01,2,119.49820796883134
Residential,R01,0,652.6512247842966
Residential,R01,1,649.726208949382
Residential,R01,2,645.6714635137484
Industrial,I01,0,63.42846159536285
Industrial,I01,1,63.35359875938009
Industrial,I01,2,63.19895280445561
Commercial,C01,0,119.69176400849899
Commercial,C01,1,119.46697150354086
Commercial,C01,2,119.49820796883301
Residential,R01,0,527.2511975155765
Residential,R01,1,525.4576303899953
Residential,R01,2,522.9424551903539
Industrial,I01,0,59.35147175665122
Industrial,I01,1,59.2862193181968
Industrial,I01,2,59.15127322010625
Commercial,C01,0,85.73060249411405
Commercial,C01,1,85.61826199504267
Commercial,C01,2,85.63409698664624
Residential,R01,0,527.2511975155787
Residential,R01,1,525.4576303899586
Residential,R01,2,522.9424551903912
Industrial,I01,0,59.351471756649566
Industrial,I01,1,59.28621931819463
Industrial,I01,2,59.15127322010615
Commercial,C01,0,85.7306024941201
Commercial,C01,1,85.61826199503086
Commercial,C01,2,85.63409698664476
Residential,R01,0,527.2511975155652
Residential,R01,1,525.4576303900136
Residential,R01,2,522.9424551903718
Industrial,I01,0,59.35147175665042
Industrial,I01,1,59.28621931819589
Industrial,I01,2,59.151273220105956
Commercial,C01,0,85.7306024941045
Commercial,C01,1,85.61826199503183
Commercial,C01,2,85.63409698665201
Residential,R01,0,527.2511975156044
Residential,R01,1,525.4576303900275
Residential,R01,2,522.9424551903699
Industrial,I01,0,59.3514717566524
Industrial,I01,1,59.286219318195016
Industrial,I01,2,59.15127322010528
Commercial,C01,0,85.73060249411252
Commercial,C01,1,85.61826199503764
Commercial,C01,2,85.63409698665042
Residential,R01,0,527.2511975155886
Residential,R01,1,525.4576303899478
Residential,R01,2,522.9424551903772
Industrial,I01,0,59.35147175665042
Industrial,I01,1,59.28621931819414
Industrial,I01,2,59.1512732201048
Commercial,C01,0,85.73060249411557
Commercial,C01,1,85.61826199505845
Commercial,C01,2,85.6340969866528
Residential,R01,0,372.5131519848232
Residential,R01,1,371.6810454456057
Residential,R01,2,370.4976099884212
Industrial,I01,0,56.302375078005795
Industrial,I01,1,56.24385020521373
Industrial,I01,2,56.12272241460472
Commercial,C01,0,91.24927682639051
Commercial,C01,1,91.12144914975201
Commercial,C01,2,91.1394511628751
Residential,R01,0,372.51315198483417
Residential,R01,1,371.68104544558616
Residential,R01,2,370.49760998841714
Industrial,I01,0,56.30237507800335
Industrial,I01,1,56.24385020521412
Industrial,I01,2,56.12272241460447
Commercial,C01,0,91.24927682638223
Commercial,C01,1,91.12144914975023
Commercial,C01,2,91.13945116287235
Residential,R01,0,372.5131519848112
Residential,R01,1,371.6810454456073
Residential,R01,2,370.4976099884174
Industrial,I01,0,56.30237507800517
Industrial,I01,1,56.24385020521412
Industrial,I01,2,56.122722414602435
Commercial,C01,0,91.24927682639685
Commercial,C01,1,91.121449149756
Commercial,C01,2,91.13945116287314
Residential,R01,0,372.5131519848298
Residential,R01,1,371.681045445618
Residential,R01,2,370.49760998843846
Industrial,I01,0,56.302375078004154
Industrial,I01,1,56.24385020521412
Industrial,I01,2,56.12272241460475
Commercial,C01,0,91.24927682641349
Commercial,C01,1,91.12144914972822
Commercial,C01,2,91.13945116287228
Residential,R01,0,372.51315198482337
Residential,R01,1,371.68104544559276
Residential,R01,2,370.4976099884255
Industrial,I01,0,56.30237507800517
Industrial,I01,1,56.24385020521412
Industrial,I01,2,56.122722414605335
Commercial,C01,0,91.24927682640694
Commercial,C01,1,91.1214491497483
Commercial,C01,2,91.13945116286415
Residential,R01,0,372.51315198482143
Residential,R01,1,371.6810454456526
Residential,R01,2,370.49760998846705
Industrial,I01,0,56.30237507800517
Industrial,I01,1,56.243850205215935
Industrial,I01,2,56.12272241460427
Commercial,C01,0,91.249276826415
Commercial,C01,1,91.12144914974299
Commercial,C01,2,91.13945116288285
Residential,R01,0,372.5131519848361
Residential,R01,1,371.6810454456143
Residential,R01,2,370.49760998845267
Industrial,I01,0,56.30237507800437
Industrial,I01,1,56.24385020521643
Industrial,I01,2,56.12272241460509
Commercial,C01,0,91.2492768264029
Commercial,C01,1,91.12144914973668
Commercial,C01,2,91.13945116286294
Residential,R01,0,372.5131519848077
Residential,R01,1,371.68104544564545
Residential,R01,2,370.4976099884104
Industrial,I01,0,56.30237507800538
Industrial,I01,1,56.243850205214535
Industrial,I01,2,56.12272241460374
Commercial,C01,0,91.24927682640845
Commercial,C01,1,91.12144914973473
Commercial,C01,2,91.13945116286294
Residential,R01,0,372.51315198479546
Residential,R01,1,371.68104544561555
Residential,R01,2,370.4976099884362
Industrial,I01,0,56.30237507800458
Industrial,I01,1,56.24385020521364
Industrial,I01,2,56.122722414602194
Commercial,C01,0,91.24927682639382
Commercial,C01,1,91.12144914976352
Commercial,C01,2,91.1394511628605
Residential,R01,0,372.5131519848358
Residential,R01,1,371.6810454456145
Residential,R01,2,370.4976099883989
Industrial,I01,0,56.30237507800394
Industrial,I01,1,56.24385020521506
Industrial,I01,2,56.12272241460543
Commercial,C01,0,91.24927682640443
Commercial,C01,1,91.12144914973929
Commercial,C01,2,91.1394511628666
Residential,R01,0,372.5131519848101
Residential,R01,1,371.6810454456067
Residential,R01,2,370.4976099884287
Industrial,I01,0,56.30237507800597
Industrial,I01,1,56.24385020521602
Industrial,I01,2,56.122722414605235
Commercial,C01,0,91.24927682640141
Commercial,C01,1,91.12144914973905
Commercial,C01,2,91.1394511628674
Residential,R01,0,372.5131519848307
Residential,R01,1,371.68104544560674
Residential,R01,2,370.4976099884434
Industrial,I01,0,56.30237507800437
Industrial,I01,1,56.24385020521414
Industrial,I01,2,56.12272241460195
Commercial,C01,0,91.24927682640188
Commercial,C01,1,91.1214491497394
Commercial,C01,2,91.1394511628609
Residential,R01,0,372.5131519848129
Residential,R01,1,371.6810454456064
Residential,R01,2,370.4976099884258
Industrial,I01,0,56.30237507800576
Industrial,I01,1,56.243850205215
Industrial,I01,2,56.122722414606194
Commercial,C01,0,91.24927682639887
Commercial,C01,1,91.12144914975049
Commercial,C01,2,91.13945116286496
Residential,R01,0,372.5131519848351
Residential,R01,1,371.68104544561055
Residential,R01,2,370.4976099884366
Industrial,I01,0,56.30237507800656
Industrial,I01,1,56.24385020521498
Industrial,I01,2,56.12272241460292
Commercial,C01,0,91.24927682639637
Commercial,C01,1,91.1214491497483
Commercial,C01,2,91.13945116287886
Residential,R01,0,372.5131519848277
Residential,R01,1,371.6810454455722
Residential,R01,2,370.4976099884123
Industrial,I01,0,56.302375078004154
Industrial,I01,1,56.24385020521495
Industrial,I01,2,56.122722414602244
Commercial,C01,0,91.24927682641301
Commercial,C01,1,91.12144914974317
Commercial,C01,2,91.13945116286173
Residential,R01,0,372.51315198481615
Residential,R01,1,371.6810454455849
Residential,R01,2,370.49760998843107
Industrial,I01,0,56.30237507800314
Industrial,I01,1,56.24385020521503
Industrial,I01,2,56.12272241460436
Commercial,C01,0,91.24927682640545
Commercial,C01,1,91.12144914974304
Commercial,C01,2,91.13945116286338
Residential,R01,0,372.5131519847961
Residential,R01,1,371.68104544557883
Residential,R01,2,370.49760998841316
Industrial,I01,0,56.30237507800437
Industrial,I01,1,56.24385020521412
Industrial,I01,2,56.122722414605136
Commercial,C01,0,91.24927682639284
Commercial,C01,1,91.12144914975738
Commercial,C01,2,91.1394511628617
Residential,R01,0,372.51315198486304
Residential,R01,1,371.68104544563505
Residential,R01,2,370.49760998846193
Industrial,I01,0,56.30237507800394
Industrial,I01,1,56.243850205215935
Industrial,I01,2,56.122722414605036
Commercial,C01,0,91.24927682640241
Commercial,C01,1,91.12144914974674
Commercial,C01,2,91.13945116286908
Residential,R01,0,372.5131519848094
Residential,R01,1,371.68104544554666
Residential,R01,2,370.49760998844306
Industrial,I01,0,56.30237507800635
Industrial,I01,1,56.24385020521551
Industrial,I01,2,56.12272241460538
Commercial,C01,0,91.24927682640644
Commercial,C01,1,91.12144914974043
Commercial,C01,2,91.13945116287434
Residential,R01,0,372.51315198485327
Residential,R01,1,371.6810454456189
Residential,R01,2,370.4976099884001
Industrial,I01,0,56.30237507800437
Industrial,I01,1,56.24385020521502
Industrial,I01,2,56.122722414604844
Commercial,C01,0,91.2492768263918
Commercial,C01,1,91.12144914973946
Commercial,C01,2,91.13945116286175
