Bus Type,Bus,Phase,Current (A)
Commercial,C01,2,188.97948027324514
Residential,R01,0,330.52569333090065
Residential,R01,1,167.10091391141603
Residential,R01,2,167.09300941146464
Industrial,I01,0,573.1821172105895
Industrial,I01,1,369.7306702599928
Industrial,I01,2,369.7126061494189
Commercial,C01,0,393.1151680628048
Commercial,C01,1,188.98853562629012
Commercial,C01,2,188.97948027325162
Residential,R01,0,330.5256933309325
Residential,R01,1,167.10091391143632
Residential,R01,2,167.09300941150366
Industrial,I01,0,573.1821172106083
Industrial,I01,1,369.7306702600144
Industrial,I01,2,369.71260614943884
Commercial,C01,0,393.11516806280576
Commercial,C01,1,188.988535626299
Commercial,C01,2,188.97948027324188
Residential,R01,0,330.525693330885
Residential,R01,1,167.1009139114724
Residential,R01,2,167.0930094114691
Industrial,I01,0,573.1821172105779
Industrial,I01,1,369.7306702599808
Industrial,I01,2,369.7126061494094
Commercial,C01,0,393.11516806280724
Commercial,C01,1,188.9885356263098
Commercial,C01,2,188.97948027324514
Residential,R01,0,330.5256933309293
Residential,R01,1,167.10091391141538
Residential,R01,2,167.09300941146776
Industrial,I01,0,573.1821172106048
Industrial,I01,1,369.73067026000706
Industrial,I01,2,369.7126061494335
Commercial,C01,0,393.1151680628049
Commercial,C01,1,188.98853562630646
Commercial,C01,2,188.97948027326385
Residential,R01,0,330.5244054133779
Residential,R01,1,167.1004022415895
Residential,R01,2,167.09286947313467
Industrial,I01,0,540.4869387797206
Industrial,I01,1,354.5317856222151
Industrial,I01,2,354.51531362623734
Commercial,C01,0,373.1525657526517
Commercial,C01,1,180.30317683779356
Commercial,C01,2,180.29495274310645
Residential,R01,0,330.5244054133612
Residential,R01,1,167.10040224159474
Residential,R01,2,167.09286947314723
Industrial,I01,0,540.4869387796513
Industrial,I01,1,354.53178562214697
Industrial,I01,2,354.5153136261662
Commercial,C01,0,373.1525657526689
Commercial,C01,1,180.3031768377794
Commercial,C01,2,180.29495274309505
Residential,R01,0,330.52440541338456
Residential,R01,1,167.10040224157015
Residential,R01,2,167.0928694731368
Industrial,I01,0,540.4869387797206
Industrial,I01,1,354.53178562221797
Industrial,I01,2,354.5153136262359
Commercial,C01,0,373.15256575265124
Commercial,C01,1,180.30317683778281
Commercial,C01,2,180.29495274310563
Residential,R01,0,330.5244054133661
Residential,R01,1,167.1004022415339
Residential,R01,2,167.09286947310622
Industrial,I01,0,540.4869387796846
Industrial,I01,1,354.53178562217994
Industrial,I01,2,354.51531362619704
Commercial,C01,0,373.1525657526527
Commercial,C01,1,180.3031768377796
Commercial,C01,2,180.2949527430975
Residential,R01,0,330.5244054133663
Residential,R01,1,167.10040224151138
Residential,R01,2,167.0928694731674
Industrial,I01,0,540.4869387796692
Industrial,I01,1,354.53178562216266
Industrial,I01,2,354.515313626183
Commercial,C01,0,373.15256575265585
Commercial,C01,1,180.3031768377952
Commercial,C01,2,180.29495274309588
Residential,R01,0,303.07967370530866
Residential,R01,1,153.64774965802638
Residential,R01,2,153.64135335850293
Industrial,I01,0,491.50705985097835
Industrial,I01,1,329.20504390036206
Industrial,I01,2,329.19095640238913
Commercial,C01,0,364.62566002577773
Commercial,C01,1,176.55881891742916
Commercial,C01,2,176.5513792672881
Residential,R01,0,303.07967370527103
Residential,R01,1,153.647749658083
Residential,R01,2,153.6413533584476
Industrial,I01,0,491.50705985097096
Industrial,I01,1,329.2050439003578
Industrial,I01,2,329.19095640238504
Commercial,C01,0,364.62566002578114
Commercial,C01,1,176.55881891744178
Commercial,C01,2,176.55137926728565
Residential,R01,0,303.07967370528223
Residential,R01,1,153.6477496580496
Residential,R01,2,153.6413533584328
Industrial,I01,0,491.5070598510012
Industrial,I01,1,329.2050439003863
Industrial,I01,2,329.1909564024138
Commercial,C01,0,364.6256600257832
Commercial,C01,1,176.5588189174201
Commercial,C01,2,176.55137926728486
Residential,R01,0,303.0796737052945
Residential,R01,1,153.6477496580979
Residential,R01,2,153.641353358457
Industrial,I01,0,491.50705985093816
Industrial,I01,1,329.2050439003259
Industrial,I01,2,329.190956402353
Commercial,C01,0,364.6256600257969
Commercial,C01,1,176.55881891744093
Commercial,C01,2,176.5513792672938
Residential,R01,0,303.0796737052769
Residential,R01,1,153.64774965809804
Residential,R01,2,153.64135335848496
Industrial,I01,0,491.5070598509848
Industrial,I01,1,329.2050439003696
Industrial,I01,2,329.1909564023955
Commercial,C01,0,364.62566002580047
Commercial,C01,1,176.5588189174275
Commercial,C01,2,176.55137926730276
Residential,R01,0,303.0823104254448
Residential,R01,1,153.64892591633128
Residential,R01,2,153.6419292851095
Industrial,I01,0,508.1563490549178
Industrial,I01,1,353.87487543667055
Industrial,I01,2,353.85825519272134
Commercial,C01,0,465.2311314236378
Commercial,C01,1,219.37318333091298
Commercial,C01,2,219.3630181960295
Residential,R01,0,303.0823104254252
Residential,R01,1,153.6489259163468
Residential,R01,2,153.64192928506958
Industrial,I01,0,508.15634905482585
Industrial,I01,1,353.8748754365747
Industrial,I01,2,353.8582551926277
Commercial,C01,0,465.23113142363803
Commercial,C01,1,219.3731833309092
Commercial,C01,2,219.36301819600595
Residential,R01,0,303.0823104254312
Residential,R01,1,153.64892591628035
Residential,R01,2,153.64192928509695
Industrial,I01,0,508.15634905481807
Industrial,I01,1,353.87487543656965
Industrial,I01,2,353.8582551926231
Commercial,C01,0,465.23113142366077
Commercial,C01,1,219.37318333090184
Commercial,C01,2,219.36301819601528
Residential,R01,0,303.08231042542985
Residential,R01,1,153.64892591631929
Residential,R01,2,153.64192928512242
Industrial,I01,0,508.1563490548496
Industrial,I01,1,353.87487543660114
Industrial,I01,2,353.85825519265256
Commercial,C01,0,465.23113142364014
Commercial,C01,1,219.37318333090656
Commercial,C01,2,219.3630181960177
Residential,R01,0,303.0823104254329
Residential,R01,1,153.64892591630726
Residential,R01,2,153.64192928510008
Industrial,I01,0,508.15634905489054
Industrial,I01,1,353.8748754366435
Industrial,I01,2,353.8582551926943
Commercial,C01,0,465.23113142364144
Commercial,C01,1,219.37318333092543
Commercial,C01,2,219.3630181960177
Residential,R01,0,412.86407057382814
Residential,R01,1,206.96251074113218
Residential,R01,2,206.9519544820327
Industrial,I01,0,529.6282718530132
Industrial,I01,1,393.44006928888206
Industrial,I01,2,393.4193227336469
Commercial,C01,0,504.6934205640352
Commercial,C01,1,235.29633620251767
Commercial,C01,2,235.28413894633925
Residential,R01,0,412.8640705738592
Residential,R01,1,206.96251074112695
Residential,R01,2,206.95195448205126
Industrial,I01,0,529.6282718530604
Industrial,I01,1,393.44006928892884
Industrial,I01,2,393.4193227336973
Commercial,C01,0,504.6934205640111
Commercial,C01,1,235.2963362025164
Commercial,C01,2,235.28413894634497
Residential,R01,0,412.8640705738374
Residential,R01,1,206.96251074110552
Residential,R01,2,206.95195448207926
Industrial,I01,0,529.6282718530051
Industrial,I01,1,393.4400692888763
Industrial,I01,2,393.41932273364426
Commercial,C01,0,504.69342056402775
Commercial,C01,1,235.2963362025139
Commercial,C01,2,235.28413894633928
Residential,R01,0,412.8640705738169
Residential,R01,1,206.96251074108426
Residential,R01,2,206.95195448204777
Industrial,I01,0,529.6282718530023
Industrial,I01,1,393.4400692888719
Industrial,I01,2,393.41932273364296
Commercial,C01,0,504.6934205640204
Commercial,C01,1,235.29633620250823
Commercial,C01,2,235.28413894633678
Residential,R01,0,412.86407057385003
Residential,R01,1,206.96251074108076
Residential,R01,2,206.9519544820677
Industrial,I01,0,529.6282718530387
Industrial,I01,1,393.44006928890525
Industrial,I01,2,393.41932273367456
Commercial,C01,0,504.69342056402274
Commercial,C01,1,235.2963362025272
Commercial,C01,2,235.28413894633115
Residential,R01,0,565.55700421315
Residential,R01,1,278.78613934904496
Residential,R01,2,278.77151867634694
Industrial,I01,0,518.31562178484
Industrial,I01,1,407.9151157112486
Industrial,I01,2,407.8930504973231
Commercial,C01,0,423.82192598343863
Commercial,C01,1,202.12118341336702
Commercial,C01,2,202.11050232093703
Residential,R01,0,565.5570042131532
Residential,R01,1,278.7861393491096
Residential,R01,2,278.77151867637014
Industrial,I01,0,518.3156217848657
Industrial,I01,1,407.9151157112689
Industrial,I01,2,407.89305049734367
Commercial,C01,0,423.82192598343926
Commercial,C01,1,202.1211834133589
Commercial,C01,2,202.1105023209378
Residential,R01,0,565.5570042131344
Residential,R01,1,278.78613934906934
Residential,R01,2,278.77151867632216
Industrial,I01,0,518.3156217848484
Industrial,I01,1,407.91511571125096
Industrial,I01,2,407.8930504973266
Commercial,C01,0,423.82192598343784
Commercial,C01,1,202.12118341336273
Commercial,C01,2,202.1105023209305
Residential,R01,0,565.5570042131769
Residential,R01,1,278.7861393490304
Residential,R01,2,278.77151867631983
Industrial,I01,0,518.3156217848432
Industrial,I01,1,407.91511571125267
Industrial,I01,2,407.8930504973239
Commercial,C01,0,423.82192598342357
Commercial,C01,1,202.12118341337225
Commercial,C01,2,202.11050232092725
Residential,R01,0,565.5570042131566
Residential,R01,1,278.7861393490646
Residential,R01,2,278.7715186763644
Industrial,I01,0,518.3156217848625
Industrial,I01,1,407.91511571126614
Industrial,I01,2,407.89305049734276
Commercial,C01,0,423.82192598343715
Commercial,C01,1,202.12118341336515
Commercial,C01,2,202.11050232093865
Residential,R01,0,785.1397949755885
Residential,R01,1,376.7544274261089
Residential,R01,2,376.7323194174073
Industrial,I01,0,522.7182352894481
Industrial,I01,1,446.94099726861
Industrial,I01,2,446.91395453999075
Commercial,C01,0,384.87111800012303
Commercial,C01,1,185.4158114624581
Commercial,C01,2,185.40493768592071
Residential,R01,0,785.1397949756172
Residential,R01,1,376.7544274261029
Residential,R01,2,376.7323194174386
Industrial,I01,0,522.7182352894661
Industrial,I01,1,446.9409972686278
Industrial,I01,2,446.9139545400099
Commercial,C01,0,384.8711180001426
Commercial,C01,1,185.41581146245977
Commercial,C01,2,185.40493768592478
Residential,R01,0,785.1397949756282
Residential,R01,1,376.75442742608976
Residential,R01,2,376.7323194174743
Industrial,I01,0,522.7182352894587
Industrial,I01,1,446.9409972686193
Industrial,I01,2,446.9139545400006
Commercial,C01,0,384.87111800012894
Commercial,C01,1,185.41581146244494
Commercial,C01,2,185.40493768590608
Residential,R01,0,785.1397949756284
Residential,R01,1,376.75442742610403
Residential,R01,2,376.7323194174165
Industrial,I01,0,522.7182352894018
Industrial,I01,1,446.9409972685659
Industrial,I01,2,446.9139545399476
Commercial,C01,0,384.8711180001173
Commercial,C01,1,185.41581146243698
Commercial,C01,2,185.40493768592884
Residential,R01,0,785.1397949756016
Residential,R01,1,376.7544274261382
Residential,R01,2,376.7323194174322
Industrial,I01,0,522.7182352894325
Industrial,I01,1,446.94099726859565
Industrial,I01,2,446.9139545399774
Commercial,C01,0,384.87111800014014
Commercial,C01,1,185.41581146246335
Commercial,C01,2,185.40493768591583
Residential,R01,0,724.4580076494681
Residential,R01,1,350.358638069893
Residential,R01,2,350.3413008496876
Industrial,I01,0,442.958064040648
Industrial,I01,1,381.7670174174524
Industrial,I01,2,381.7476921959102
Commercial,C01,0,272.05981128957507
Commercial,C01,1,134.64886703674165
Commercial,C01,2,134.64223837814373
Residential,R01,0,724.458007649456
Residential,R01,1,350.3586380698486
Residential,R01,2,350.34130084970064
Industrial,I01,0,442.9580640406615
Industrial,I01,1,381.76701741746723
Industrial,I01,2,381.7476921959265
Commercial,C01,0,272.05981128955324
Commercial,C01,1,134.6488670367299
Commercial,C01,2,134.64223837814293
Residential,R01,0,724.4580076494237
Residential,R01,1,350.35863806984094
Residential,R01,2,350.3413008496817
Industrial,I01,0,442.9580640406463
Industrial,I01,1,381.76701741745217
Industrial,I01,2,381.74769219591224
Commercial,C01,0,272.0598112895457
Commercial,C01,1,134.64886703675134
Commercial,C01,2,134.64223837814535
Residential,R01,0,724.4580076494811
Residential,R01,1,350.3586380698131
Residential,R01,2,350.34130084966824
Industrial,I01,0,442.95806404062665
Industrial,I01,1,381.767017417432
Industrial,I01,2,381.74769219588836
Commercial,C01,0,272.0598112895695
Commercial,C01,1,134.64886703673542
Commercial,C01,2,134.64223837814535
Residential,R01,0,724.458007649444
Residential,R01,1,350.3586380698527
Residential,R01,2,350.3413008496597
Industrial,I01,0,442.9580640406584
Industrial,I01,1,381.76701741746456
Industrial,I01,2,381.7476921959223
Commercial,C01,0,272.05981128956535
Commercial,C01,1,134.64886703676214
Commercial,C01,2,134.64223837814455
Residential,R01,0,631.7361971324906
Residential,R01,1,309.00994762724315
Residential,R01,2,308.9983001973771
Industrial,I01,0,347.6811670758419
Industrial,I01,1,293.8837353488976
Industrial,I01,2,293.8725093533118
Commercial,C01,0,114.38225134196549
Commercial,C01,1,58.49498714741147
Commercial,C01,2,58.49280810116091
Residential,R01,0,631.7361971324922
Residential,R01,1,309.0099476272531
Residential,R01,2,308.9983001973462
Industrial,I01,0,347.6811670759159
Industrial,I01,1,293.8837353489708
Industrial,I01,2,293.87250935338807
Commercial,C01,0,114.38225134197481
Commercial,C01,1,58.49498714740525
Commercial,C01,2,58.492808101153216
Residential,R01,0,631.736197132495
Residential,R01,1,309.0099476272616
Residential,R01,2,308.998300197325
Industrial,I01,0,347.6811670759064
Industrial,I01,1,293.88373534896306
Industrial,I01,2,293.8725093533764
Commercial,C01,0,114.38225134198238
Commercial,C01,1,58.494987147391754
Commercial,C01,2,58.4928081011605
Residential,R01,0,631.7361971324697
Residential,R01,1,309.00994762725503
Residential,R01,2,308.9983001973589
Industrial,I01,0,347.6811670759159
Industrial,I01,1,293.8837353489704
Industrial,I01,2,293.8725093533863
Commercial,C01,0,114.38225134197532
Commercial,C01,1,58.494987147408565
Commercial,C01,2,58.49280810115231
Residential,R01,0,631.7361971324802
Residential,R01,1,309.0099476272717
Residential,R01,2,308.99830019737215
Industrial,I01,0,347.6811670758691
Industrial,I01,1,293.8837353489267
Industrial,I01,2,293.8725093533415
Commercial,C01,0,114.38225134197987
Commercial,C01,1,58.494987147406086
Commercial,C01,2,58.492808101153166
Residential,R01,0,507.86122411085057
Residential,R01,1,251.9819964583612
Residential,R01,2,251.9744040993247
Industrial,I01,0,288.7839819063023
Industrial,I01,1,238.96352567236303
Industrial,I01,2,238.95625341690527
Commercial,C01,0,81.76769163578629
Commercial,C01,1,42.0750044174357
Commercial,C01,2,42.07374951805621
Residential,R01,0,507.86122411086404
Residential,R01,1,251.9819964583056
Residential,R01,2,251.9744040993272
Industrial,I01,0,288.7839819062599
Industrial,I01,1,238.96352567232236
Industrial,I01,2,238.95625341686414
Commercial,C01,0,81.76769163579662
Commercial,C01,1,42.075004417448085
Commercial,C01,2,42.073749518059046
Residential,R01,0,507.86122411086836
Residential,R01,1,251.9819964583142
Residential,R01,2,251.9744040992972
Industrial,I01,0,288.783981906201
Industrial,I01,1,238.9635256722653
Industrial,I01,2,238.9562534168045
Commercial,C01,0,81.76769163578804
Commercial,C01,1,42.07500441743945
Commercial,C01,2,42.07374951806062
Residential,R01,0,507.8612241108709
Residential,R01,1,251.98199645834734
Residential,R01,2,251.97440409928384
Industrial,I01,0,288.78398190629815
Industrial,I01,1,238.96352567235996
Industrial,I01,2,238.95625341690194
Commercial,C01,0,81.76769163578301
Commercial,C01,1,42.07500441743901
Commercial,C01,2,42.07374951804836
Residential,R01,0,507.86122411088
Residential,R01,1,251.98199645830098
Residential,R01,2,251.97440409930877
Industrial,I01,0,288.78398190624455
Industrial,I01,1,238.9635256723094
Industrial,I01,2,238.95625341684956
Commercial,C01,0,81.76769163580569
Commercial,C01,1,42.07500441744796
Commercial,C01,2,42.07374951806229
Residential,R01,0,356.9892689666066
Residential,R01,1,179.9961250754861
Residential,R01,2,179.9919619388949
Industrial,I01,0,234.49904185795165
Industrial,I01,1,187.58369383093958
Industrial,I01,2,187.57931899863888
Commercial,C01,0,87.05820067183966
Commercial,C01,1,44.753026878177415
Commercial,C01,2,44.751997416320975
Residential,R01,0,356.9892689665884
Residential,R01,1,179.99612507548844
Residential,R01,2,179.9919619388762
Industrial,I01,0,234.4990418579542
Industrial,I01,1,187.58369383094123
Industrial,I01,2,187.5793189986401
Commercial,C01,0,87.0582006718423
Commercial,C01,1,44.75302687818571
Commercial,C01,2,44.7519974163095
Residential,R01,0,356.989268966604
Residential,R01,1,179.99612507549193
Residential,R01,2,179.99196193885504
Industrial,I01,0,234.4990418579125
Industrial,I01,1,187.5836938309008
Industrial,I01,2,187.5793189985999
Commercial,C01,0,87.0582006718322
Commercial,C01,1,44.753026878193154
Commercial,C01,2,44.7519974163039
Residential,R01,0,356.9892689666052
Residential,R01,1,179.99612507546877
Residential,R01,2,179.99196193887016
Industrial,I01,0,234.49904185786198
Industrial,I01,1,187.58369383085142
Industrial,I01,2,187.57931899854663
Commercial,C01,0,87.05820067183322
Commercial,C01,1,44.75302687819168
Commercial,C01,2,44.751997416317735
Residential,R01,0,356.9892689666097
Residential,R01,1,179.99612507542912
Residential,R01,2,179.99196193885203
Industrial,I01,0,234.49904185795387
Industrial,I01,1,187.58369383094163
Industrial,I01,2,187.57931899863914
Commercial,C01,0,87.05820067181405
Commercial,C01,1,44.753026878181956
Commercial,C01,2,44.75199741630711
Residential,R01,0,356.9892689666125
Residential,R01,1,179.9961250754426
Residential,R01,2,179.99196193888957
Industrial,I01,0,234.49904185792036
Industrial,I01,1,187.58369383090692
Industrial,I01,2,187.5793189986031
Commercial,C01,0,87.05820067182161
Commercial,C01,1,44.75302687819698
Commercial,C01,2,44.75199741632165
Residential,R01,0,356.9892689666015
Residential,R01,1,179.99612507547337
Residential,R01,2,179.99196193888275
Industrial,I01,0,234.4990418579225
Industrial,I01,1,187.58369383091173
Industrial,I01,2,187.57931899860677
Commercial,C01,0,87.05820067181858
Commercial,C01,1,44.753026878195435
Commercial,C01,2,44.751997416311916
Residential,R01,0,356.9892689666033
Residential,R01,1,179.9961250753948
Residential,R01,2,179.99196193890631
Industrial,I01,0,234.49904185793045
Industrial,I01,1,187.58369383091969
Industrial,I01,2,187.57931899861725
Commercial,C01,0,87.05820067183775
Commercial,C01,1,44.753026878174694
Commercial,C01,2,44.75199741631758
Residential,R01,0,356.9892689666218
Residential,R01,1,179.99612507546507
Residential,R01,2,179.9919619388707
Industrial,I01,0,234.49904185788236
Industrial,I01,1,187.58369383087054
Industrial,I01,2,187.57931899856533
Commercial,C01,0,87.05820067182667
Commercial,C01,1,44.753026878197254
Commercial,C01,2,44.75199741631997
Residential,R01,0,356.98926896657673
Residential,R01,1,179.99612507547596
Residential,R01,2,179.99196193886198
Industrial,I01,0,234.49904185793727
Industrial,I01,1,187.58369383092563
Industrial,I01,2,187.57931899862086
Commercial,C01,0,87.05820067182061
Commercial,C01,1,44.753026878179355
Commercial,C01,2,44.751997416302224
Residential,R01,0,356.9892689666197
Residential,R01,1,179.99612507547752
Residential,R01,2,179.99196193887312
Industrial,I01,0,234.49904185797928
Industrial,I01,1,187.58369383096644
Industrial,I01,2,187.57931899866463
Commercial,C01,0,87.05820067182665
Commercial,C01,1,44.753026878198284
Commercial,C01,2,44.75199741631435
Residential,R01,0,356.98926896660913
Residential,R01,1,179.99612507548954
Residential,R01,2,179.99196193884265
Industrial,I01,0,234.49904185791814
Industrial,I01,1,187.58369383090607
Industrial,I01,2,187.57931899860225
Commercial,C01,0,87.05820067183626
Commercial,C01,1,44.753026878181636
Commercial,C01,2,44.75199741631769
Residential,R01,0,356.98926896659947
Residential,R01,1,179.9961250754503
Residential,R01,2,179.99196193888
Industrial,I01,0,234.49904185788728
Industrial,I01,1,187.58369383087475
Industrial,I01,2,187.57931899857303
Commercial,C01,0,87.05820067182567
Commercial,C01,1,44.75302687819744
Commercial,C01,2,44.75199741630707
Residential,R01,0,356.98926896659606
Residential,R01,1,179.99612507542938
Residential,R01,2,179.99196193888815
Industrial,I01,0,234.49904185794344
Industrial,I01,1,187.58369383093068
Industrial,I01,2,187.5793189986255
Commercial,C01,0,87.05820067184078
Commercial,C01,1,44.753026878182794
Commercial,C01,2,44.751997416298195
Residential,R01,0,356.9892689665857
Residential,R01,1,179.9961250754471
Residential,R01,2,179.99196193889938
Industrial,I01,0,234.49904185795864
Industrial,I01,1,187.58369383094652
Industrial,I01,2,187.57931899864406
Commercial,C01,0,87.05820067183218
Commercial,C01,1,44.7530268781782
Commercial,C01,2,44.75199741631523
Residential,R01,0,356.98926896661607
Residential,R01,1,179.99612507544362
Residential,R01,2,179.99196193887292
Industrial,I01,0,234.49904185791212
Industrial,I01,1,187.58369383090022
Industrial,I01,2,187.57931899859716
Commercial,C01,0,87.05820067184482
Commercial,C01,1,44.753026878187654
Commercial,C01,2,44.75199741630876
Residential,R01,0,356.9892689666125
Residential,R01,1,179.99612507546917
Residential,R01,2,179.99196193891532
Industrial,I01,0,234.4990418579388
Industrial,I01,1,187.5836938309262
Industrial,I01,2,187.57931899862407
Commercial,C01,0,87.0582006718317
Commercial,C01,1,44.753026878170154
Commercial,C01,2,44.751997416302984
Residential,R01,0,356.98926896662584
Residential,R01,1,179.9961250754879
Residential,R01,2,179.99196193887755
Industrial,I01,0,234.49904185788657
Industrial,I01,1,187.58369383087395
Industrial,I01,2,187.57931899857087
Commercial,C01,0,87.05820067183322
Commercial,C01,1,44.75302687820457
Commercial,C01,2,44.75199741631511
Residential,R01,0,356.989268966617
Residential,R01,1,179.99612507544697
Residential,R01,2,179.99196193885982
Industrial,I01,0,234.4990418579506
Industrial,I01,1,187.58369383093856
Industrial,I01,2,187.57931899863357
Commercial,C01,0,87.05820067181708
Commercial,C01,1,44.753026878191804
Commercial,C01,2,44.75199741631363
Residential,R01,0,356.9892689666077
Residential,R01,1,179.99612507546308
Residential,R01,2,179.99196193885723
Industrial,I01,0,234.4990418579639
Industrial,I01,1,187.58369383095138
Industrial,I01,2,187.57931899864815
Commercial,C01,0,87.05820067182665
Commercial,C01,1,44.7530268781736
Commercial,C01,2,44.75199741631511
