Bus Type,Bus,Phase,Current (A)
Commercial,C01,2,358.0026556219426
Residential,R01,0,325.9600006324995
Residential,R01,1,329.2104606831331
Residential,R01,2,339.0313256693544
Industrial,I01,0,248.24696211165877
Industrial,I01,1,246.68513700617987
Industrial,I01,2,243.89155207078832
Commercial,C01,0,354.5402464571551
Commercial,C01,1,356.29475548265805
Commercial,C01,2,358.0026556219467
Residential,R01,0,325.9600006324951
Residential,R01,1,329.2104606831192
Residential,R01,2,339.03132566936154
Industrial,I01,0,248.2469621116576
Industrial,I01,1,246.68513700617848
Industrial,I01,2,243.89155207078667
Commercial,C01,0,354.54024645715054
Commercial,C01,1,356.29475548265714
Commercial,C01,2,358.00265562195233
Residential,R01,0,325.9600006325012
Residential,R01,1,329.2104606831687
Residential,R01,2,339.0313256693737
Industrial,I01,0,248.2469621116693
Industrial,I01,1,246.68513700619036
Industrial,I01,2,243.89155207079668
Commercial,C01,0,354.54024645714287
Commercial,C01,1,356.29475548266987
Commercial,C01,2,358.00265562195085
Residential,R01,0,325.9600006324964
Residential,R01,1,329.21046068314826
Residential,R01,2,339.03132566935574
Industrial,I01,0,248.246962111662
Industrial,I01,1,246.68513700618493
Industrial,I01,2,243.89155207079284
Commercial,C01,0,354.54024645715987
Commercial,C01,1,356.29475548267453
Commercial,C01,2,358.00265562194306
Residential,R01,0,349.71748931410787
Residential,R01,1,352.97121602775377
Residential,R01,2,363.1002125669035
Industrial,I01,0,253.43796299651012
Industrial,I01,1,251.77932656929048
Industrial,I01,2,248.85440341735753
Commercial,C01,0,354.84693794729975
Commercial,C01,1,356.6510218602075
Commercial,C01,2,358.35755930115226
Residential,R01,0,349.7174893141225
Residential,R01,1,352.971216027764
Residential,R01,2,363.10021256690453
Industrial,I01,0,253.4379629965123
Industrial,I01,1,251.7793265692896
Industrial,I01,2,248.85440341736103
Commercial,C01,0,354.8469379472923
Commercial,C01,1,356.65102186021295
Commercial,C01,2,358.35755930115
Residential,R01,0,349.7174893141105
Residential,R01,1,352.9712160277293
Residential,R01,2,363.10021256691067
Industrial,I01,0,253.43796299650413
Industrial,I01,1,251.77932656928363
Industrial,I01,2,248.854403417353
Commercial,C01,0,354.84693794730407
Commercial,C01,1,356.6510218602102
Commercial,C01,2,358.3575593011605
Residential,R01,0,349.7174893141256
Residential,R01,1,352.97121602774223
Residential,R01,2,363.1002125669366
Industrial,I01,0,253.43796299651066
Industrial,I01,1,251.7793265692873
Industrial,I01,2,248.85440341735458
Commercial,C01,0,354.8469379472887
Commercial,C01,1,356.6510218602011
Commercial,C01,2,358.35755930115585
Residential,R01,0,349.71748931412253
Residential,R01,1,352.97121602774297
Residential,R01,2,363.10021256692073
Industrial,I01,0,253.43796299651345
Industrial,I01,1,251.77932656928823
Industrial,I01,2,248.85440341735898
Commercial,C01,0,354.8469379473009
Commercial,C01,1,356.65102186021477
Commercial,C01,2,358.3575593011486
Residential,R01,0,348.98563122667235
Residential,R01,1,352.205271392892
Residential,R01,2,362.269692825243
Industrial,I01,0,232.59952722508646
Industrial,I01,1,231.23863150371918
Industrial,I01,2,228.82573539830577
Commercial,C01,0,339.77189345450137
Commercial,C01,1,341.71127853199624
Commercial,C01,2,343.31936460190485
Residential,R01,0,348.9856312266492
Residential,R01,1,352.20527139288083
Residential,R01,2,362.26969282528887
Industrial,I01,0,232.599527225098
Industrial,I01,1,231.23863150372605
Industrial,I01,2,228.8257353983134
Commercial,C01,0,339.77189345451825
Commercial,C01,1,341.7112785320008
Commercial,C01,2,343.3193646019194
Residential,R01,0,348.9856312266558
Residential,R01,1,352.20527139287026
Residential,R01,2,362.26969282527034
Industrial,I01,0,232.59952722509348
Industrial,I01,1,231.23863150372424
Industrial,I01,2,228.82573539831017
Commercial,C01,0,339.77189345452484
Commercial,C01,1,341.7112785319999
Commercial,C01,2,343.31936460190394
Residential,R01,0,348.98563122664433
Residential,R01,1,352.20527139286224
Residential,R01,2,362.26969282527
Industrial,I01,0,232.59952722509354
Industrial,I01,1,231.2386315037233
Industrial,I01,2,228.82573539830858
Commercial,C01,0,339.7718934545151
Commercial,C01,1,341.71127853200807
Commercial,C01,2,343.31936460191355
Residential,R01,0,348.9856312266812
Residential,R01,1,352.2052713928847
Residential,R01,2,362.26969282524436
Industrial,I01,0,232.59952722509527
Industrial,I01,1,231.23863150372327
Industrial,I01,2,228.82573539830975
Commercial,C01,0,339.77189345451103
Commercial,C01,1,341.7112785320017
Commercial,C01,2,343.3193646019098
Residential,R01,0,325.85187569505877
Residential,R01,1,329.05340742343515
Residential,R01,2,338.79322426241265
Industrial,I01,0,202.59273349289367
Industrial,I01,1,201.60399858673142
Industrial,I01,2,199.8253640154935
Commercial,C01,0,332.71514092042287
Commercial,C01,1,334.6647629334064
Commercial,C01,2,336.2306727973673
Residential,R01,0,325.85187569508156
Residential,R01,1,329.0534074234458
Residential,R01,2,338.79322426239315
Industrial,I01,0,202.5927334928996
Industrial,I01,1,201.603998586736
Industrial,I01,2,199.8253640154971
Commercial,C01,0,332.71514092042486
Commercial,C01,1,334.6647629334019
Commercial,C01,2,336.2306727973772
Residential,R01,0,325.8518756950534
Residential,R01,1,329.05340742342696
Residential,R01,2,338.7932242623903
Industrial,I01,0,202.5927334928912
Industrial,I01,1,201.60399858672687
Industrial,I01,2,199.8253640154895
Commercial,C01,0,332.71514092042776
Commercial,C01,1,334.6647629333837
Commercial,C01,2,336.23067279737046
Residential,R01,0,325.85187569505234
Residential,R01,1,329.0534074234367
Residential,R01,2,338.79322426239366
Industrial,I01,0,202.59273349288773
Industrial,I01,1,201.60399858672594
Industrial,I01,2,199.82536401548703
Commercial,C01,0,332.71514092042395
Commercial,C01,1,334.6647629334001
Commercial,C01,2,336.2306727973731
Residential,R01,0,325.85187569506354
Residential,R01,1,329.0534074234393
Residential,R01,2,338.79322426238036
Industrial,I01,0,202.59273349289492
Industrial,I01,1,201.6039985867305
Industrial,I01,2,199.82536401549143
Commercial,C01,0,332.71514092043316
Commercial,C01,1,334.66476293339645
Commercial,C01,2,336.2306727973727
Residential,R01,0,329.4940001403306
Residential,R01,1,332.8656585598991
Residential,R01,2,342.92687862070426
Industrial,I01,0,211.37294530131544
Industrial,I01,1,210.2223372143101
Industrial,I01,2,208.2770237438454
Commercial,C01,0,407.51156108824284
Commercial,C01,1,408.7083225393573
Commercial,C01,2,410.7820031559294
Residential,R01,0,329.4940001403449
Residential,R01,1,332.86565855990807
Residential,R01,2,342.92687862068726
Industrial,I01,0,211.37294530131646
Industrial,I01,1,210.22233721430746
Industrial,I01,2,208.27702374384253
Commercial,C01,0,407.5115610882416
Commercial,C01,1,408.70832253936817
Commercial,C01,2,410.78200315592085
Residential,R01,0,329.4940001403499
Residential,R01,1,332.86565855989335
Residential,R01,2,342.92687862067334
Industrial,I01,0,211.37294530131445
Industrial,I01,1,210.22233721430734
Industrial,I01,2,208.27702374384256
Commercial,C01,0,407.5115610882421
Commercial,C01,1,408.70832253935913
Commercial,C01,2,410.782003155931
Residential,R01,0,329.4940001403528
Residential,R01,1,332.86565855993433
Residential,R01,2,342.9268786206676
Industrial,I01,0,211.37294530131823
Industrial,I01,1,210.2223372143111
Industrial,I01,2,208.27702374384455
Commercial,C01,0,407.51156108824904
Commercial,C01,1,408.7083225393592
Commercial,C01,2,410.78200315591937
Residential,R01,0,329.49400014034427
Residential,R01,1,332.8656585598805
Residential,R01,2,342.92687862065293
Industrial,I01,0,211.37294530130865
Industrial,I01,1,210.2223372143027
Industrial,I01,2,208.27702374384012
Commercial,C01,0,407.5115610882369
Commercial,C01,1,408.7083225393573
Commercial,C01,2,410.7820031559197
Residential,R01,0,421.66224103603986
Residential,R01,1,425.10386417940947
Residential,R01,2,436.45302840773184
Industrial,I01,0,218.11090797184448
Industrial,I01,1,216.7822185117612
Industrial,I01,2,214.7155636497386
Commercial,C01,0,438.0543268194126
Commercial,C01,1,439.0715851689892
Commercial,C01,2,441.3560714245627
Residential,R01,0,421.6622410360523
Residential,R01,1,425.1038641794646
Residential,R01,2,436.45302840773064
Industrial,I01,0,218.11090797186037
Industrial,I01,1,216.78221851177392
Industrial,I01,2,214.71556364975268
Commercial,C01,0,438.0543268194231
Commercial,C01,1,439.0715851689937
Commercial,C01,2,441.3560714245607
Residential,R01,0,421.6622410360499
Residential,R01,1,425.103864179432
Residential,R01,2,436.45302840773917
Industrial,I01,0,218.11090797185528
Industrial,I01,1,216.78221851177062
Industrial,I01,2,214.71556364974901
Commercial,C01,0,438.05432681941505
Commercial,C01,1,439.07158516898824
Commercial,C01,2,441.356071424563
Residential,R01,0,421.6622410360553
Residential,R01,1,425.1038641794444
Residential,R01,2,436.45302840774895
Industrial,I01,0,218.1109079718573
Industrial,I01,1,216.78221851177167
Industrial,I01,2,214.7155636497518
Commercial,C01,0,438.05432681942534
Commercial,C01,1,439.0715851690001
Commercial,C01,2,441.3560714245676
Residential,R01,0,421.66224103604316
Residential,R01,1,425.1038641794391
Residential,R01,2,436.4530284077242
Industrial,I01,0,218.11090797184994
Industrial,I01,1,216.78221851176673
Industrial,I01,2,214.7155636497456
Commercial,C01,0,438.0543268194175
Commercial,C01,1,439.0715851689909
Commercial,C01,2,441.3560714245605
Residential,R01,0,542.4227156229222
Residential,R01,1,545.6752143577556
Residential,R01,2,558.2882561007738
Industrial,I01,0,202.92152185386456
Industrial,I01,1,201.73220508438777
Industrial,I01,2,199.98446540640546
Commercial,C01,0,382.66800689773953
Commercial,C01,1,384.6280271844367
Commercial,C01,2,386.4936193609709
Residential,R01,0,542.4227156229148
Residential,R01,1,545.6752143577675
Residential,R01,2,558.2882561008107
Industrial,I01,0,202.92152185387008
Industrial,I01,1,201.73220508439255
Industrial,I01,2,199.9844654064093
Commercial,C01,0,382.6680068977499
Commercial,C01,1,384.6280271844367
Commercial,C01,2,386.4936193609759
Residential,R01,0,542.4227156229226
Residential,R01,1,545.675214357742
Residential,R01,2,558.2882561007473
Industrial,I01,0,202.9215218538585
Industrial,I01,1,201.732205084379
Industrial,I01,2,199.9844654063972
Commercial,C01,0,382.66800689774357
Commercial,C01,1,384.62802718442947
Commercial,C01,2,386.4936193609708
Residential,R01,0,542.4227156229199
Residential,R01,1,545.6752143577294
Residential,R01,2,558.288256100772
Industrial,I01,0,202.92152185385865
Industrial,I01,1,201.7322050843818
Industrial,I01,2,199.98446540639804
Commercial,C01,0,382.66800689773726
Commercial,C01,1,384.6280271844313
Commercial,C01,2,386.4936193609748
Residential,R01,0,542.422715622917
Residential,R01,1,545.6752143577638
Residential,R01,2,558.2882561007988
Industrial,I01,0,202.9215218538672
Industrial,I01,1,201.73220508439127
Industrial,I01,2,199.9844654064089
Commercial,C01,0,382.66800689773567
Commercial,C01,1,384.62802718442583
Commercial,C01,2,386.4936193609765
Residential,R01,0,712.1601243747582
Residential,R01,1,715.1134753212531
Residential,R01,2,729.527931561606
Industrial,I01,0,195.33689904683413
Industrial,I01,1,194.14418445920595
Industrial,I01,2,192.57456602433996
Commercial,C01,0,357.9776913101877
Commercial,C01,1,360.5670466569797
Commercial,C01,2,362.2419745895415
Residential,R01,0,712.1601243747566
Residential,R01,1,715.1134753212544
Residential,R01,2,729.5279315616174
Industrial,I01,0,195.3368990468335
Industrial,I01,1,194.14418445920484
Industrial,I01,2,192.57456602434004
Commercial,C01,0,357.97769131018265
Commercial,C01,1,360.56704665697873
Commercial,C01,2,362.24197458953483
Residential,R01,0,712.1601243747521
Residential,R01,1,715.1134753212334
Residential,R01,2,729.5279315615828
Industrial,I01,0,195.3368990468287
Industrial,I01,1,194.14418445919935
Industrial,I01,2,192.5745660243347
Commercial,C01,0,357.97769131018265
Commercial,C01,1,360.5670466569734
Commercial,C01,2,362.2419745895442
Residential,R01,0,712.160124374739
Residential,R01,1,715.1134753212505
Residential,R01,2,729.5279315615932
Industrial,I01,0,195.33689904682484
Industrial,I01,1,194.14418445919625
Industrial,I01,2,192.5745660243323
Commercial,C01,0,357.9776913101745
Commercial,C01,1,360.56704665698055
Commercial,C01,2,362.24197458952517
Residential,R01,0,712.160124374751
Residential,R01,1,715.1134753212914
Residential,R01,2,729.5279315615969
Industrial,I01,0,195.33689904683672
Industrial,I01,1,194.14418445920782
Industrial,I01,2,192.57456602434257
Commercial,C01,0,357.97769131018896
Commercial,C01,1,360.5670466569697
Commercial,C01,2,362.24197458954154
Residential,R01,0,661.385039859547
Residential,R01,1,664.2173034187517
Residential,R01,2,677.7561398370614
Industrial,I01,0,147.32469258089156
Industrial,I01,1,146.68622063708298
Industrial,I01,2,145.8255348897788
Commercial,C01,0,269.6372514458411
Commercial,C01,1,272.7704875383273
Commercial,C01,2,273.91233808370737
Residential,R01,0,661.3850398595566
Residential,R01,1,664.2173034187222
Residential,R01,2,677.7561398370705
Industrial,I01,0,147.32469258089006
Industrial,I01,1,146.68622063708267
Industrial,I01,2,145.8255348897809
Commercial,C01,0,269.6372514458348
Commercial,C01,1,272.77048753832713
Commercial,C01,2,273.9123380837074
Residential,R01,0,661.385039859575
Residential,R01,1,664.2173034187259
Residential,R01,2,677.756139837045
Industrial,I01,0,147.32469258088494
Industrial,I01,1,146.68622063707826
Industrial,I01,2,145.82553488977652
Commercial,C01,0,269.637251445829
Commercial,C01,1,272.7704875383129
Commercial,C01,2,273.9123380837025
Residential,R01,0,661.3850398595533
Residential,R01,1,664.2173034187439
Residential,R01,2,677.7561398370393
Industrial,I01,0,147.32469258088946
Industrial,I01,1,146.6862206370798
Industrial,I01,2,145.8255348897769
Commercial,C01,0,269.63725144583935
Commercial,C01,1,272.7704875383175
Commercial,C01,2,273.91233808370737
Residential,R01,0,661.3850398595599
Residential,R01,1,664.2173034187739
Residential,R01,2,677.7561398370455
Industrial,I01,0,147.32469258089588
Industrial,I01,1,146.6862206370874
Industrial,I01,2,145.82553488978292
Commercial,C01,0,269.6372514458324
Commercial,C01,1,272.7704875383309
Commercial,C01,2,273.9123380837075
Residential,R01,0,582.8749651160929
Residential,R01,1,585.513186579177
Residential,R01,2,597.6946579848018
Industrial,I01,0,94.21251180015216
Industrial,I01,1,93.98893858049547
Industrial,I01,2,93.64427533846386
Commercial,C01,0,140.9926723348248
Commercial,C01,1,144.5005664845573
Commercial,C01,2,144.9779116246894
Residential,R01,0,582.8749651160929
Residential,R01,1,585.5131865792356
Residential,R01,2,597.6946579847876
Industrial,I01,0,94.2125118001614
Industrial,I01,1,93.98893858050421
Industrial,I01,2,93.64427533847156
Commercial,C01,0,140.99267233483744
Commercial,C01,1,144.50056648456092
Commercial,C01,2,144.9779116246914
Residential,R01,0,582.8749651160878
Residential,R01,1,585.5131865791994
Residential,R01,2,597.6946579847889
Industrial,I01,0,94.21251180015742
Industrial,I01,1,93.98893858050131
Industrial,I01,2,93.64427533846674
Commercial,C01,0,140.99267233483613
Commercial,C01,1,144.50056648454483
Commercial,C01,2,144.97791162469545
Residential,R01,0,582.8749651160834
Residential,R01,1,585.5131865792279
Residential,R01,2,597.694657984778
Industrial,I01,0,94.21251180016083
Industrial,I01,1,93.98893858049996
Industrial,I01,2,93.64427533847011
Commercial,C01,0,140.9926723348309
Commercial,C01,1,144.50056648456336
Commercial,C01,2,144.97791162468752
Residential,R01,0,582.8749651160632
Residential,R01,1,585.5131865792316
Residential,R01,2,597.694657984793
Industrial,I01,0,94.21251180015884
Industrial,I01,1,93.98893858050118
Industrial,I01,2,93.64427533847122
Commercial,C01,0,140.99267233482723
Commercial,C01,1,144.50056648455435
Commercial,C01,2,144.97791162469005
Residential,R01,0,482.8726178687912
Residential,R01,1,485.53542098616447
Residential,R01,2,496.43330476082446
Industrial,I01,0,64.7636094260148
Industrial,I01,1,64.67851005155501
Industrial,I01,2,64.51728757639972
Commercial,C01,0,111.81125866241493
Commercial,C01,1,115.18966609955268
Commercial,C01,2,115.53680875383638
Residential,R01,0,482.8726178687982
Residential,R01,1,485.5354209861665
Residential,R01,2,496.4333047607845
Industrial,I01,0,64.76360942600468
Industrial,I01,1,64.67851005154995
Industrial,I01,2,64.51728757639192
Commercial,C01,0,111.81125866241285
Commercial,C01,1,115.18966609955227
Commercial,C01,2,115.53680875382989
Residential,R01,0,482.8726178687947
Residential,R01,1,485.535420986198
Residential,R01,2,496.433304760782
Industrial,I01,0,64.76360942601059
Industrial,I01,1,64.6785100515559
Industrial,I01,2,64.51728757639582
Commercial,C01,0,111.81125866240818
Commercial,C01,1,115.18966609955537
Commercial,C01,2,115.53680875384214
Residential,R01,0,482.87261786877747
Residential,R01,1,485.535420986153
Residential,R01,2,496.4333047607829
Industrial,I01,0,64.76360942600513
Industrial,I01,1,64.67851005154996
Industrial,I01,2,64.51728757639276
Commercial,C01,0,111.81125866241213
Commercial,C01,1,115.18966609956252
Commercial,C01,2,115.53680875384391
Residential,R01,0,482.87261786876945
Residential,R01,1,485.5354209862105
Residential,R01,2,496.4333047607949
Industrial,I01,0,64.76360942600367
Industrial,I01,1,64.67851005154816
Industrial,I01,2,64.51728757639299
Commercial,C01,0,111.81125866239569
Commercial,C01,1,115.18966609955397
Commercial,C01,2,115.53680875383212
Residential,R01,0,359.88060173099075
Residential,R01,1,362.5886649104644
Residential,R01,2,371.9617647158379
Industrial,I01,0,41.527422900292656
Industrial,I01,1,41.51002783733428
Industrial,I01,2,41.44711469975839
Commercial,C01,0,112.87026010723811
Commercial,C01,1,115.97870476385607
Commercial,C01,2,116.34351117317841
Residential,R01,0,359.88060173099854
Residential,R01,1,362.58866491048195
Residential,R01,2,371.96176471581293
Industrial,I01,0,41.52742290028675
Industrial,I01,1,41.510027837328494
Industrial,I01,2,41.44711469975262
Commercial,C01,0,112.87026010723585
Commercial,C01,1,115.97870476386804
Commercial,C01,2,116.34351117317946
Residential,R01,0,359.8806017309943
Residential,R01,1,362.5886649104592
Residential,R01,2,371.961764715813
Industrial,I01,0,41.52742290028417
Industrial,I01,1,41.51002783732682
Industrial,I01,2,41.447114699747495
Commercial,C01,0,112.87026010723612
Commercial,C01,1,115.97870476385549
Commercial,C01,2,116.34351117317736
Residential,R01,0,359.880601731002
Residential,R01,1,362.5886649104611
Residential,R01,2,371.96176471583055
Industrial,I01,0,41.527422900286865
Industrial,I01,1,41.51002783733037
Industrial,I01,2,41.447114699753264
Commercial,C01,0,112.87026010723642
Commercial,C01,1,115.97870476385877
Commercial,C01,2,116.34351117318668
Residential,R01,0,359.88060173099353
Residential,R01,1,362.58866491049383
Residential,R01,2,371.9617647158082
Industrial,I01,0,41.52742290028909
Industrial,I01,1,41.51002783732993
Industrial,I01,2,41.44711469975519
Commercial,C01,0,112.87026010723841
Commercial,C01,1,115.97870476386925
Commercial,C01,2,116.34351117318351
Residential,R01,0,359.8806017310074
Residential,R01,1,362.5886649104747
Residential,R01,2,371.9617647158231
Industrial,I01,0,41.52742290029131
Industrial,I01,1,41.51002783733177
Industrial,I01,2,41.44711469975357
Commercial,C01,0,112.87026010724749
Commercial,C01,1,115.97870476386609
Commercial,C01,2,116.34351117317883
Residential,R01,0,359.88060173100223
Residential,R01,1,362.58866491045336
Residential,R01,2,371.9617647158237
Industrial,I01,0,41.527422900286865
Industrial,I01,1,41.510027837328295
Industrial,I01,2,41.447114699751324
Commercial,C01,0,112.8702601072259
Commercial,C01,1,115.97870476385397
Commercial,C01,2,116.34351117317885
Residential,R01,0,359.88060173098853
Residential,R01,1,362.5886649104484
Residential,R01,2,371.96176471585403
Industrial,I01,0,41.52742290028552
Industrial,I01,1,41.5100278373273
Industrial,I01,2,41.44711469975166
Commercial,C01,0,112.87026010723329
Commercial,C01,1,115.97870476385846
Commercial,C01,2,116.34351117318519
Residential,R01,0,359.88060173099944
Residential,R01,1,362.588664910442
Residential,R01,2,371.9617647158467
Industrial,I01,0,41.527422900290205
Industrial,I01,1,41.51002783733185
Industrial,I01,2,41.44711469975293
Commercial,C01,0,112.87026010723926
Commercial,C01,1,115.97870476385232
Commercial,C01,2,116.34351117319439
Residential,R01,0,359.8806017309958
Residential,R01,1,362.5886649104423
Residential,R01,2,371.96176471583965
Industrial,I01,0,41.5274229002912
Industrial,I01,1,41.51002783733261
Industrial,I01,2,41.44711469975743
Commercial,C01,0,112.87026010724237
Commercial,C01,1,115.97870476385997
Commercial,C01,2,116.34351117318649
Residential,R01,0,359.8806017310001
Residential,R01,1,362.5886649104267
Residential,R01,2,371.961764715834
Industrial,I01,0,41.52742290028552
Industrial,I01,1,41.510027837327456
Industrial,I01,2,41.4471146997507
Commercial,C01,0,112.87026010724465
Commercial,C01,1,115.97870476385113
Commercial,C01,2,116.34351117318707
Residential,R01,0,359.8806017309995
Residential,R01,1,362.58866491043375
Residential,R01,2,371.961764715835
Industrial,I01,0,41.52742290028529
Industrial,I01,1,41.51002783732698
Industrial,I01,2,41.44711469974973
Commercial,C01,0,112.87026010723358
Commercial,C01,1,115.97870476386073
Commercial,C01,2,116.3435111731788
Residential,R01,0,359.8806017309989
Residential,R01,1,362.5886649104393
Residential,R01,2,371.961764715809
Industrial,I01,0,41.52742290029103
Industrial,I01,1,41.510027837327655
Industrial,I01,2,41.447114699750045
Commercial,C01,0,112.87026010724465
Commercial,C01,1,115.97870476386193
Commercial,C01,2,116.34351117318671
Residential,R01,0,359.8806017310094
Residential,R01,1,362.5886649104504
Residential,R01,2,371.96176471583294
Industrial,I01,0,41.527422900291725
Industrial,I01,1,41.51002783732945
Industrial,I01,2,41.44711469975292
Commercial,C01,0,112.87026010723159
Commercial,C01,1,115.97870476386684
Commercial,C01,2,116.34351117318097
Residential,R01,0,359.8806017309605
Residential,R01,1,362.5886649104514
Residential,R01,2,371.96176471579685
Industrial,I01,0,41.527422900283064
Industrial,I01,1,41.51002783732407
Industrial,I01,2,41.44711469974909
Commercial,C01,0,112.87026010724152
Commercial,C01,1,115.97870476386326
Commercial,C01,2,116.34351117317584
Residential,R01,0,359.8806017309948
Residential,R01,1,362.58866491049116
Residential,R01,2,371.96176471583703
Industrial,I01,0,41.52742290028979
Industrial,I01,1,41.51002783733241
Industrial,I01,2,41.4471146997571
Commercial,C01,0,112.8702601072421
Commercial,C01,1,115.9787047638634
Commercial,C01,2,116.34351117318158
Residential,R01,0,359.8806017309892
Residential,R01,1,362.5886649104508
Residential,R01,2,371.9617647158394
Industrial,I01,0,41.52742290028862
Industrial,I01,1,41.510027837329375
Industrial,I01,2,41.44711469975197
Commercial,C01,0,112.87026010724493
Commercial,C01,1,115.97870476385874
Commercial,C01,2,116.34351117318393
Residential,R01,0,359.8806017310056
Residential,R01,1,362.5886649104722
Residential,R01,2,371.961764715859
Industrial,I01,0,41.52742290029336
Industrial,I01,1,41.510027837334874
Industrial,I01,2,41.44711469976095
Commercial,C01,0,112.8702601072455
Commercial,C01,1,115.9787047638559
Commercial,C01,2,116.34351117318775
Residential,R01,0,359.8806017309979
Residential,R01,1,362.58866491043835
Residential,R01,2,371.9617647158356
Industrial,I01,0,41.52742290028844
Industrial,I01,1,41.51002783733121
Industrial,I01,2,41.44711469975453
Commercial,C01,0,112.87026010724493
Commercial,C01,1,115.97870476384995
Commercial,C01,2,116.34351117319117
Residential,R01,0,359.8806017309921
Residential,R01,1,362.58866491046507
Residential,R01,2,371.9617647158015
Industrial,I01,0,41.52742290028652
Industrial,I01,1,41.510027837327655
Industrial,I01,2,41.447114699750365
Commercial,C01,0,112.87026010723413
Commercial,C01,1,115.97870476385863
Commercial,C01,2,116.34351117318565
