Bus Type,Bus,Phase,Current (A)
Commercial,C01,2,375.24159238066017
Residential,R01,0,411.91272170773914
Residential,R01,1,372.18499153058906
Residential,R01,2,394.8610094828012
Industrial,I01,0,165.67514309479625
Industrial,I01,1,104.84850308304607
Industrial,I01,2,149.77713563974922
Commercial,C01,0,351.7078832408972
Commercial,C01,1,335.603664723041
Commercial,C01,2,375.2415923806545
Residential,R01,0,411.91272170771526
Residential,R01,1,372.18499153057473
Residential,R01,2,394.86100948275606
Industrial,I01,0,165.67514309478463
Industrial,I01,1,104.84850308302917
Industrial,I01,2,149.7771356397314
Commercial,C01,0,351.70788324089557
Commercial,C01,1,335.6036647230439
Commercial,C01,2,375.24159238065187
Residential,R01,0,411.9127217077353
Residential,R01,1,372.1849915305748
Residential,R01,2,394.86100948276743
Industrial,I01,0,165.67514309481192
Industrial,I01,1,104.848503083065
Industrial,I01,2,149.77713563976775
Commercial,C01,0,351.7078832409034
Commercial,C01,1,335.6036647230494
Commercial,C01,2,375.24159238065755
Residential,R01,0,411.912721707709
Residential,R01,1,372.18499153057604
Residential,R01,2,394.8610094827497
Industrial,I01,0,165.67514309480018
Industrial,I01,1,104.84850308305201
Industrial,I01,2,149.77713563975365
Commercial,C01,0,351.7078832409013
Commercial,C01,1,335.6036647230454
Commercial,C01,2,375.2415923806532
Residential,R01,0,407.7590619093851
Residential,R01,1,367.8744305593612
Residential,R01,2,390.3979286423219
Industrial,I01,0,150.06972253081997
Industrial,I01,1,93.07782779581666
Industrial,I01,2,134.9951127249989
Commercial,C01,0,339.50581017241717
Commercial,C01,1,324.6983948915917
Commercial,C01,2,362.5093330455922
Residential,R01,0,407.75906190941436
Residential,R01,1,367.87443055939195
Residential,R01,2,390.3979286423385
Industrial,I01,0,150.06972253083967
Industrial,I01,1,93.07782779584356
Industrial,I01,2,134.9951127250267
Commercial,C01,0,339.50581017242087
Commercial,C01,1,324.6983948916084
Commercial,C01,2,362.50933304559493
Residential,R01,0,407.7590619093616
Residential,R01,1,367.87443055935483
Residential,R01,2,390.39792864229895
Industrial,I01,0,150.06972253079638
Industrial,I01,1,93.07782779578824
Industrial,I01,2,134.99511272497153
Commercial,C01,0,339.5058101724076
Commercial,C01,1,324.6983948915923
Commercial,C01,2,362.5093330455857
Residential,R01,0,407.7590619094053
Residential,R01,1,367.87443055938286
Residential,R01,2,390.3979286423591
Industrial,I01,0,150.06972253083057
Industrial,I01,1,93.07782779583134
Industrial,I01,2,134.99511272501488
Commercial,C01,0,339.50581017242143
Commercial,C01,1,324.6983948915993
Commercial,C01,2,362.50933304559237
Residential,R01,0,407.7590619093775
Residential,R01,1,367.87443055934705
Residential,R01,2,390.3979286423538
Industrial,I01,0,150.06972253081406
Industrial,I01,1,93.07782779581017
Industrial,I01,2,134.99511272499342
Commercial,C01,0,339.5058101724101
Commercial,C01,1,324.6983948915928
Commercial,C01,2,362.5093330455949
Residential,R01,0,384.11938527560875
Residential,R01,1,347.9224507700377
Residential,R01,2,368.9723143338839
Industrial,I01,0,126.87321580523195
Industrial,I01,1,74.6566124244222
Industrial,I01,2,112.35890019310389
Commercial,C01,0,330.48398940490284
Commercial,C01,1,315.79833836458107
Commercial,C01,2,352.83108606741376
Residential,R01,0,384.1193852756335
Residential,R01,1,347.92245077005305
Residential,R01,2,368.97231433392204
Industrial,I01,0,126.87321580525992
Industrial,I01,1,74.65661242445839
Industrial,I01,2,112.35890019313854
Commercial,C01,0,330.4839894049106
Commercial,C01,1,315.7983383645961
Commercial,C01,2,352.8310860674266
Residential,R01,0,384.1193852756219
Residential,R01,1,347.92245077002065
Residential,R01,2,368.9723143339075
Industrial,I01,0,126.87321580524396
Industrial,I01,1,74.65661242443792
Industrial,I01,2,112.35890019312053
Commercial,C01,0,330.4839894049031
Commercial,C01,1,315.79833836459346
Commercial,C01,2,352.83108606741996
Residential,R01,0,384.1193852756207
Residential,R01,1,347.9224507700558
Residential,R01,2,368.9723143339228
Industrial,I01,0,126.87321580525176
Industrial,I01,1,74.65661242444972
Industrial,I01,2,112.35890019313024
Commercial,C01,0,330.4839894049038
Commercial,C01,1,315.7983383645906
Commercial,C01,2,352.83108606742167
Residential,R01,0,384.1193852756283
Residential,R01,1,347.92245077004657
Residential,R01,2,368.9723143339621
Industrial,I01,0,126.8732158052503
Industrial,I01,1,74.6566124244455
Industrial,I01,2,112.35890019312488
Commercial,C01,0,330.48398940490904
Commercial,C01,1,315.79833836459255
Commercial,C01,2,352.83108606741825
Residential,R01,0,391.80745573629844
Residential,R01,1,355.89252284013725
Residential,R01,2,377.22113082998976
Industrial,I01,0,143.5819089877212
Industrial,I01,1,98.95236603955496
Industrial,I01,2,135.16375304316495
Commercial,C01,0,380.68489771048075
Commercial,C01,1,358.097331743121
Commercial,C01,2,404.18460382989366
Residential,R01,0,391.8074557362953
Residential,R01,1,355.8925228401562
Residential,R01,2,377.2211308300465
Industrial,I01,0,143.58190898774106
Industrial,I01,1,98.95236603957758
Industrial,I01,2,135.16375304318856
Commercial,C01,0,380.68489771049207
Commercial,C01,1,358.0973317431308
Commercial,C01,2,404.18460382989593
Residential,R01,0,391.807455736304
Residential,R01,1,355.89252284016044
Residential,R01,2,377.2211308300371
Industrial,I01,0,143.5819089877522
Industrial,I01,1,98.95236603958978
Industrial,I01,2,135.16375304320132
Commercial,C01,0,380.68489771049417
Commercial,C01,1,358.09733174313675
Commercial,C01,2,404.18460382990054
Residential,R01,0,391.8074557363094
Residential,R01,1,355.8925228401102
Residential,R01,2,377.22113083001636
Industrial,I01,0,143.5819089877366
Industrial,I01,1,98.95236603957107
Industrial,I01,2,135.1637530431821
Commercial,C01,0,380.68489771049065
Commercial,C01,1,358.09733174312873
Commercial,C01,2,404.18460382989633
Residential,R01,0,391.807455736292
Residential,R01,1,355.892522840129
Residential,R01,2,377.2211308299939
Industrial,I01,0,143.5819089877147
Industrial,I01,1,98.95236603954764
Industrial,I01,2,135.1637530431585
Commercial,C01,0,380.6848977104767
Commercial,C01,1,358.0973317431158
Commercial,C01,2,404.18460382988343
Residential,R01,0,470.1875925426499
Residential,R01,1,418.8955142369472
Residential,R01,2,445.50349591844866
Industrial,I01,0,165.79139679702214
Industrial,I01,1,131.16483284288907
Industrial,I01,2,163.918504923865
Commercial,C01,0,405.2109598647899
Commercial,C01,1,380.2953927873451
Commercial,C01,2,429.7590371398024
Residential,R01,0,470.18759254265467
Residential,R01,1,418.8955142369166
Residential,R01,2,445.5034959184157
Industrial,I01,0,165.79139679702038
Industrial,I01,1,131.16483284288705
Industrial,I01,2,163.9185049238636
Commercial,C01,0,405.21095986479617
Commercial,C01,1,380.2953927873471
Commercial,C01,2,429.75903713980773
Residential,R01,0,470.1875925426559
Residential,R01,1,418.8955142369514
Residential,R01,2,445.50349591844184
Industrial,I01,0,165.79139679704286
Industrial,I01,1,131.164832842911
Industrial,I01,2,163.91850492388636
Commercial,C01,0,405.2109598648126
Commercial,C01,1,380.2953927873632
Commercial,C01,2,429.75903713982746
Residential,R01,0,470.1875925426601
Residential,R01,1,418.89551423695303
Residential,R01,2,445.50349591840654
Industrial,I01,0,165.79139679704235
Industrial,I01,1,131.16483284291164
Industrial,I01,2,163.91850492388548
Commercial,C01,0,405.21095986480543
Commercial,C01,1,380.2953927873653
Commercial,C01,2,429.75903713982376
Residential,R01,0,470.18759254266297
Residential,R01,1,418.89551423695247
Residential,R01,2,445.50349591843343
Industrial,I01,0,165.79139679705852
Industrial,I01,1,131.16483284292647
Industrial,I01,2,163.91850492390327
Commercial,C01,0,405.2109598648111
Commercial,C01,1,380.2953927873663
Commercial,C01,2,429.7590371398285
Residential,R01,0,565.2078616974312
Residential,R01,1,491.95725136209177
Residential,R01,2,525.3109324861445
Industrial,I01,0,164.63623032689307
Industrial,I01,1,138.68940640401428
Industrial,I01,2,166.3943279695206
Commercial,C01,0,372.33333614713604
Commercial,C01,1,354.47186715432235
Commercial,C01,2,396.87712528952545
Residential,R01,0,565.2078616974399
Residential,R01,1,491.9572513620922
Residential,R01,2,525.3109324861827
Industrial,I01,0,164.63623032689478
Industrial,I01,1,138.68940640401775
Industrial,I01,2,166.39432796952408
Commercial,C01,0,372.3333361471314
Commercial,C01,1,354.4718671543127
Commercial,C01,2,396.87712528952517
Residential,R01,0,565.2078616974267
Residential,R01,1,491.95725136209546
Residential,R01,2,525.3109324861786
Industrial,I01,0,164.63623032690623
Industrial,I01,1,138.68940640403076
Industrial,I01,2,166.39432796953363
Commercial,C01,0,372.3333361471464
Commercial,C01,1,354.47186715433276
Commercial,C01,2,396.87712528953716
Residential,R01,0,565.2078616974421
Residential,R01,1,491.9572513620976
Residential,R01,2,525.3109324861924
Industrial,I01,0,164.6362303269017
Industrial,I01,1,138.68940640402283
Industrial,I01,2,166.39432796953113
Commercial,C01,0,372.33333614713996
Commercial,C01,1,354.47186715432815
Commercial,C01,2,396.87712528953097
Residential,R01,0,565.2078616974218
Residential,R01,1,491.9572513620886
Residential,R01,2,525.3109324861987
Industrial,I01,0,164.6362303268905
Industrial,I01,1,138.68940640401124
Industrial,I01,2,166.39432796951633
Commercial,C01,0,372.3333361471314
Commercial,C01,1,354.4718671543089
Commercial,C01,2,396.87712528952324
Residential,R01,0,702.1730033898446
Residential,R01,1,597.9957548672891
Residential,R01,2,640.9052148680054
Industrial,I01,0,182.11674863923352
Industrial,I01,1,167.2252970492424
Industrial,I01,2,187.8275635888545
Commercial,C01,0,362.1228469996763
Commercial,C01,1,348.2513941965543
Commercial,C01,2,387.10009055765397
Residential,R01,0,702.1730033898623
Residential,R01,1,597.995754867315
Residential,R01,2,640.9052148680125
Industrial,I01,0,182.11674863926189
Industrial,I01,1,167.22529704927206
Industrial,I01,2,187.8275635888837
Commercial,C01,0,362.1228469996752
Commercial,C01,1,348.25139419656114
Commercial,C01,2,387.1000905576522
Residential,R01,0,702.1730033898478
Residential,R01,1,597.9957548673025
Residential,R01,2,640.905214867968
Industrial,I01,0,182.1167486392251
Industrial,I01,1,167.22529704923508
Industrial,I01,2,187.82756358884495
Commercial,C01,0,362.12284699966716
Commercial,C01,1,348.2513941965444
Commercial,C01,2,387.10009055765266
Residential,R01,0,702.1730033898506
Residential,R01,1,597.9957548672897
Residential,R01,2,640.9052148680175
Industrial,I01,0,182.11674863923028
Industrial,I01,1,167.22529704924077
Industrial,I01,2,187.82756358884996
Commercial,C01,0,362.12284699966676
Commercial,C01,1,348.2513941965488
Commercial,C01,2,387.10009055764954
Residential,R01,0,702.173003389838
Residential,R01,1,597.9957548672812
Residential,R01,2,640.9052148680034
Industrial,I01,0,182.11674863923386
Industrial,I01,1,167.22529704924503
Industrial,I01,2,187.82756358885456
Commercial,C01,0,362.12284699967455
Commercial,C01,1,348.2513941965455
Commercial,C01,2,387.1000905576579
Residential,R01,0,649.793675977597
Residential,R01,1,553.3467732705838
Residential,R01,2,593.0830187252697
Industrial,I01,0,125.7572334635805
Industrial,I01,1,113.35011169395965
Industrial,I01,2,130.8853944216504
Commercial,C01,0,297.01790369601053
Commercial,C01,1,290.6306876114081
Commercial,C01,2,318.821052431013
Residential,R01,0,649.7936759775952
Residential,R01,1,553.3467732706056
Residential,R01,2,593.083018725254
Industrial,I01,0,125.75723346359351
Industrial,I01,1,113.3501116939742
Industrial,I01,2,130.885394421662
Commercial,C01,0,297.0179036960095
Commercial,C01,1,290.6306876114058
Commercial,C01,2,318.8210524310167
Residential,R01,0,649.7936759775647
Residential,R01,1,553.3467732705674
Residential,R01,2,593.0830187252691
Industrial,I01,0,125.75723346356695
Industrial,I01,1,113.35011169394737
Industrial,I01,2,130.88539442163656
Commercial,C01,0,297.0179036960043
Commercial,C01,1,290.6306876114055
Commercial,C01,2,318.82105243101415
Residential,R01,0,649.7936759776136
Residential,R01,1,553.3467732706339
Residential,R01,2,593.0830187252755
Industrial,I01,0,125.75723346362923
Industrial,I01,1,113.35011169401227
Industrial,I01,2,130.88539442170153
Commercial,C01,0,297.01790369602355
Commercial,C01,1,290.6306876114254
Commercial,C01,2,318.82105243102666
Residential,R01,0,649.7936759776031
Residential,R01,1,553.3467732705997
Residential,R01,2,593.0830187252994
Industrial,I01,0,125.75723346362099
Industrial,I01,1,113.35011169400349
Industrial,I01,2,130.88539442169156
Commercial,C01,0,297.01790369602315
Commercial,C01,1,290.63068761142245
Commercial,C01,2,318.8210524310323
Residential,R01,0,571.5002393380192
Residential,R01,1,487.14222660052576
Residential,R01,2,522.0685400756416
Industrial,I01,0,54.405347602265145
Industrial,I01,1,38.8999392524815
Industrial,I01,2,54.80420697317842
Commercial,C01,0,205.13523877445996
Commercial,C01,1,207.38221724236655
Commercial,C01,2,219.6199938071237
Residential,R01,0,571.5002393380087
Residential,R01,1,487.14222660052224
Residential,R01,2,522.0685400756315
Industrial,I01,0,54.4053476022544
Industrial,I01,1,38.8999392524659
Industrial,I01,2,54.80420697316116
Commercial,C01,0,205.1352387744503
Commercial,C01,1,207.38221724236098
Commercial,C01,2,219.61999380711637
Residential,R01,0,571.5002393380028
Residential,R01,1,487.14222660050535
Residential,R01,2,522.068540075632
Industrial,I01,0,54.4053476022556
Industrial,I01,1,38.899939252470766
Industrial,I01,2,54.804206973168014
Commercial,C01,0,205.13523877445738
Commercial,C01,1,207.382217242362
Commercial,C01,2,219.61999380710964
Residential,R01,0,571.5002393380164
Residential,R01,1,487.14222660053827
Residential,R01,2,522.0685400756346
Industrial,I01,0,54.405347602259674
Industrial,I01,1,38.8999392524716
Industrial,I01,2,54.8042069731694
Commercial,C01,0,205.13523877445738
Commercial,C01,1,207.38221724236453
Commercial,C01,2,219.61999380711546
Residential,R01,0,571.5002393379754
Residential,R01,1,487.14222660050353
Residential,R01,2,522.0685400756267
Industrial,I01,0,54.40534760223797
Industrial,I01,1,38.89993925244819
Industrial,I01,2,54.8042069731439
Commercial,C01,0,205.13523877444968
Commercial,C01,1,207.3822172423605
Commercial,C01,2,219.6199938070977
Residential,R01,0,483.0657485510208
Residential,R01,1,415.9751032310806
Residential,R01,2,445.04919479683264
Industrial,I01,0,27.95288817090597
Industrial,I01,1,4.299610164600126
Industrial,I01,2,10.74261856249251
Commercial,C01,0,178.5778808603949
Commercial,C01,1,181.60684231284947
Commercial,C01,2,190.40952039784682
Residential,R01,0,483.0657485510412
Residential,R01,1,415.97510323112715
Residential,R01,2,445.0491947968741
Industrial,I01,0,27.952888170909393
Industrial,I01,1,4.299610164541359
Industrial,I01,2,10.74261856255295
Commercial,C01,0,178.57788086040875
Commercial,C01,1,181.6068423128762
Commercial,C01,2,190.40952039787413
Residential,R01,0,483.06574855100905
Residential,R01,1,415.97510323112164
Residential,R01,2,445.0491947968322
Industrial,I01,0,27.95288817090636
Industrial,I01,1,4.2996101645716145
Industrial,I01,2,10.742618562521619
Commercial,C01,0,178.577880860408
Commercial,C01,1,181.6068423128621
Commercial,C01,2,190.4095203978688
Residential,R01,0,483.06574855099916
Residential,R01,1,415.97510323107167
Residential,R01,2,445.0491947968618
Industrial,I01,0,27.952888170903123
Industrial,I01,1,4.299610164600871
Industrial,I01,2,10.742618562491247
Commercial,C01,0,178.57788086039423
Commercial,C01,1,181.6068423128533
Commercial,C01,2,190.4095203978481
Residential,R01,0,483.0657485510316
Residential,R01,1,415.9751032310836
Residential,R01,2,445.0491947968804
Industrial,I01,0,27.952888170906764
Industrial,I01,1,4.299610164563879
Industrial,I01,2,10.74261856252838
Commercial,C01,0,178.57788086041288
Commercial,C01,1,181.60684231286558
Commercial,C01,2,190.40952039786941
Residential,R01,0,377.3479316770012
Residential,R01,1,331.6943713457379
Residential,R01,2,353.6544564671629
Industrial,I01,0,45.79340034007529
Industrial,I01,1,42.76709548104129
Industrial,I01,2,28.481271297755978
Commercial,C01,0,169.8486000480799
Commercial,C01,1,172.1931057061341
Commercial,C01,2,181.58185726452692
Residential,R01,0,377.3479316769986
Residential,R01,1,331.69437134573
Residential,R01,2,353.65445646717393
Industrial,I01,0,45.79340034007154
Industrial,I01,1,42.767095481038325
Industrial,I01,2,28.481271297753
Commercial,C01,0,169.84860004807516
Commercial,C01,1,172.19310570613314
Commercial,C01,2,181.58185726452598
Residential,R01,0,377.34793167698996
Residential,R01,1,331.6943713457203
Residential,R01,2,353.65445646717075
Industrial,I01,0,45.79340034007475
Industrial,I01,1,42.76709548104152
Industrial,I01,2,28.481271297757797
Commercial,C01,0,169.8486000480812
Commercial,C01,1,172.19310570613578
Commercial,C01,2,181.58185726452555
Residential,R01,0,377.34793167700514
Residential,R01,1,331.6943713457218
Residential,R01,2,353.65445646716756
Industrial,I01,0,45.79340034007036
Industrial,I01,1,42.76709548103747
Industrial,I01,2,28.48127129775304
Commercial,C01,0,169.84860004808306
Commercial,C01,1,172.19310570614329
Commercial,C01,2,181.58185726454042
Residential,R01,0,377.3479316769835
Residential,R01,1,331.6943713457275
Residential,R01,2,353.65445646713243
Industrial,I01,0,45.79340034007818
Industrial,I01,1,42.76709548104613
Industrial,I01,2,28.481271297761452
Commercial,C01,0,169.84860004807328
Commercial,C01,1,172.19310570613342
Commercial,C01,2,181.5818572645294
Residential,R01,0,377.34793167698245
Residential,R01,1,331.6943713457249
Residential,R01,2,353.65445646718683
Industrial,I01,0,45.793400340080865
Industrial,I01,1,42.76709548104761
Industrial,I01,2,28.48127129775986
Commercial,C01,0,169.84860004808058
Commercial,C01,1,172.1931057061402
Commercial,C01,2,181.58185726452575
Residential,R01,0,377.3479316769901
Residential,R01,1,331.6943713457192
Residential,R01,2,353.65445646716506
Industrial,I01,0,45.793400340081675
Industrial,I01,1,42.76709548104964
Industrial,I01,2,28.48127129776484
Commercial,C01,0,169.84860004807206
Commercial,C01,1,172.19310570613118
Commercial,C01,2,181.58185726452686
Residential,R01,0,377.3479316770211
Residential,R01,1,331.69437134574156
Residential,R01,2,353.65445646715096
Industrial,I01,0,45.793400340066476
Industrial,I01,1,42.76709548103069
Industrial,I01,2,28.481271297745703
Commercial,C01,0,169.848600048083
Commercial,C01,1,172.1931057061443
Commercial,C01,2,181.58185726453658
Residential,R01,0,377.3479316769934
Residential,R01,1,331.694371345727
Residential,R01,2,353.6544564671445
Industrial,I01,0,45.793400340080076
Industrial,I01,1,42.76709548104714
Industrial,I01,2,28.48127129776143
Commercial,C01,0,169.84860004808564
Commercial,C01,1,172.19310570613823
Commercial,C01,2,181.5818572645321
Residential,R01,0,377.34793167701264
Residential,R01,1,331.69437134575196
Residential,R01,2,353.65445646718916
Industrial,I01,0,45.793400340058604
Industrial,I01,1,42.767095481022885
Industrial,I01,2,28.481271297735724
Commercial,C01,0,169.84860004809047
Commercial,C01,1,172.19310570614596
Commercial,C01,2,181.5818572645449
Residential,R01,0,377.34793167700536
Residential,R01,1,331.6943713457327
Residential,R01,2,353.65445646718877
Industrial,I01,0,45.79340034006026
Industrial,I01,1,42.767095481022416
Industrial,I01,2,28.481271297737816
Commercial,C01,0,169.8486000480857
Commercial,C01,1,172.19310570613817
Commercial,C01,2,181.58185726453388
Residential,R01,0,377.3479316770071
Residential,R01,1,331.69437134574105
Residential,R01,2,353.6544564671576
Industrial,I01,0,45.793400340071486
Industrial,I01,1,42.767095481038325
Industrial,I01,2,28.481271297750997
Commercial,C01,0,169.84860004808135
Commercial,C01,1,172.19310570613894
Commercial,C01,2,181.58185726452962
Residential,R01,0,377.347931677015
Residential,R01,1,331.69437134575696
Residential,R01,2,353.6544564671966
Industrial,I01,0,45.793400340059506
Industrial,I01,1,42.76709548102319
Industrial,I01,2,28.48127129773713
Commercial,C01,0,169.84860004808735
Commercial,C01,1,172.1931057061463
Commercial,C01,2,181.58185726454084
Residential,R01,0,377.3479316770198
Residential,R01,1,331.69437134573786
Residential,R01,2,353.65445646715324
Industrial,I01,0,45.79340034006696
Industrial,I01,1,42.76709548103045
Industrial,I01,2,28.481271297745998
Commercial,C01,0,169.84860004808135
Commercial,C01,1,172.1931057061369
Commercial,C01,2,181.58185726453254
Residential,R01,0,377.34793167700104
Residential,R01,1,331.69437134574395
Residential,R01,2,353.654456467171
Industrial,I01,0,45.79340034009058
Industrial,I01,1,42.76709548105977
Industrial,I01,2,28.48127129777509
Commercial,C01,0,169.84860004807075
Commercial,C01,1,172.19310570612978
Commercial,C01,2,181.58185726452308
Residential,R01,0,377.3479316769923
Residential,R01,1,331.6943713457319
Residential,R01,2,353.65445646715114
Industrial,I01,0,45.79340034007824
Industrial,I01,1,42.76709548104589
Industrial,I01,2,28.481271297761225
Commercial,C01,0,169.84860004807982
Commercial,C01,1,172.19310570614357
Commercial,C01,2,181.5818572645287
Residential,R01,0,377.34793167701685
Residential,R01,1,331.69437134573826
Residential,R01,2,353.6544564671744
Industrial,I01,0,45.793400340059605
Industrial,I01,1,42.76709548102079
Industrial,I01,2,28.481271297735788
Commercial,C01,0,169.84860004807916
Commercial,C01,1,172.19310570614374
Commercial,C01,2,181.58185726453905
Residential,R01,0,377.347931676989
Residential,R01,1,331.69437134571774
Residential,R01,2,353.65445646715534
Industrial,I01,0,45.79340034008777
Industrial,I01,1,42.767095481057204
Industrial,I01,2,28.481271297770522
Commercial,C01,0,169.84860004808067
Commercial,C01,1,172.19310570612936
Commercial,C01,2,181.58185726452328
Residential,R01,0,377.34793167699604
Residential,R01,1,331.6943713457294
Residential,R01,2,353.65445646715665
Industrial,I01,0,45.79340034007317
Industrial,I01,1,42.767095481040116
Industrial,I01,2,28.48127129775209
Commercial,C01,0,169.84860004808252
Commercial,C01,1,172.19310570614013
Commercial,C01,2,181.5818572645377
Residential,R01,0,377.3479316770028
Residential,R01,1,331.694371345729
Residential,R01,2,353.65445646713596
Industrial,I01,0,45.793400340064515
Industrial,I01,1,42.76709548102991
Industrial,I01,2,28.48127129774511
Commercial,C01,0,169.84860004808755
Commercial,C01,1,172.19310570614797
Commercial,C01,2,181.58185726453638
