Bus Type,Bus,Phase,Current (A)
Residential,R01,0,417.3096076394416
Residential,R01,1,420.6598795404972
Residential,R01,2,430.9711578563755
Industrial,I01,0,168.79441408838085
Industrial,I01,1,169.4332708169677
Industrial,I01,2,174.69191788468163
Commercial,C01,0,358.8079395675811
Commercial,C01,1,362.9776478731661
Commercial,C01,2,364.8707327207432
Residential,R01,0,417.3096076394464
Residential,R01,1,420.6598795405058
Residential,R01,2,430.9711578563986
Industrial,I01,0,168.794414088387
Industrial,I01,1,169.43327081697598
Industrial,I01,2,174.6919178846902
Commercial,C01,0,358.8079395675752
Commercial,C01,1,362.9776478731606
Commercial,C01,2,364.87073272073997
Residential,R01,0,417.3096076394082
Residential,R01,1,420.6598795404998
Residential,R01,2,430.9711578564044
Industrial,I01,0,168.79441408837639
Industrial,I01,1,169.43327081696302
Industrial,I01,2,174.69191788467865
Commercial,C01,0,358.8079395675676
Commercial,C01,1,362.9776478731515
Commercial,C01,2,364.8707327207442
Residential,R01,0,417.3096076394459
Residential,R01,1,420.659879540506
Residential,R01,2,430.9711578564081
Industrial,I01,0,168.7944140883969
Industrial,I01,1,169.4332708169819
Industrial,I01,2,174.69191788469854
Commercial,C01,0,358.8079395675835
Commercial,C01,1,362.9776478731716
Commercial,C01,2,364.8707327207558
Residential,R01,0,413.20812529442435
Residential,R01,1,416.4755785390516
Residential,R01,2,426.63731376429985
Industrial,I01,0,152.32729328856237
Industrial,I01,1,153.03403709743318
Industrial,I01,2,158.01620913232037
Commercial,C01,0,346.0280517892196
Commercial,C01,1,350.1272788995101
Commercial,C01,2,351.93093770125245
Residential,R01,0,413.2081252944345
Residential,R01,1,416.4755785390416
Residential,R01,2,426.63731376427734
Industrial,I01,0,152.32729328855535
Industrial,I01,1,153.0340370974268
Industrial,I01,2,158.01620913230772
Commercial,C01,0,346.0280517892185
Commercial,C01,1,350.12727889951526
Commercial,C01,2,351.9309377012526
Residential,R01,0,413.2081252944442
Residential,R01,1,416.4755785390968
Residential,R01,2,426.63731376430866
Industrial,I01,0,152.32729328858696
Industrial,I01,1,153.03403709745623
Industrial,I01,2,158.0162091323432
Commercial,C01,0,346.028051789231
Commercial,C01,1,350.1272788995309
Commercial,C01,2,351.93093770126467
Residential,R01,0,413.2081252944531
Residential,R01,1,416.4755785390745
Residential,R01,2,426.63731376428444
Industrial,I01,0,152.32729328858804
Industrial,I01,1,153.0340370974608
Industrial,I01,2,158.0162091323436
Commercial,C01,0,346.0280517892308
Commercial,C01,1,350.12727889952185
Commercial,C01,2,351.930937701273
Residential,R01,0,413.2081252944544
Residential,R01,1,416.4755785390703
Residential,R01,2,426.63731376432366
Industrial,I01,0,152.32729328858534
Industrial,I01,1,153.0340370974568
Industrial,I01,2,158.01620913234154
Commercial,C01,0,346.0280517892291
Commercial,C01,1,350.12727889952845
Commercial,C01,2,351.9309377012693
Residential,R01,0,389.2539311355249
Residential,R01,1,392.43674860069245
Residential,R01,2,402.14581849596243
Industrial,I01,0,129.38209795617584
Industrial,I01,1,130.16687861427906
Industrial,I01,2,134.722596147792
Commercial,C01,0,337.2700964060089
Commercial,C01,1,341.2420351481354
Commercial,C01,2,343.00677962992415
Residential,R01,0,389.253931135532
Residential,R01,1,392.43674860070246
Residential,R01,2,402.14581849596175
Industrial,I01,0,129.3820979561607
Industrial,I01,1,130.16687861426448
Industrial,I01,2,134.7225961477771
Commercial,C01,0,337.2700964059927
Commercial,C01,1,341.2420351481207
Commercial,C01,2,343.0067796299166
Residential,R01,0,389.253931135533
Residential,R01,1,392.4367486006944
Residential,R01,2,402.1458184959436
Industrial,I01,0,129.38209795616606
Industrial,I01,1,130.1668786142703
Industrial,I01,2,134.72259614778238
Commercial,C01,0,337.27009640599425
Commercial,C01,1,341.2420351481217
Commercial,C01,2,343.00677962991773
Residential,R01,0,389.25393113551104
Residential,R01,1,392.4367486007126
Residential,R01,2,402.14581849597084
Industrial,I01,0,129.38209795618033
Industrial,I01,1,130.16687861428585
Industrial,I01,2,134.72259614779824
Commercial,C01,0,337.27009640600784
Commercial,C01,1,341.24203514813615
Commercial,C01,2,343.00677962991483
Residential,R01,0,389.25393113553804
Residential,R01,1,392.43674860072787
Residential,R01,2,402.1458184959694
Industrial,I01,0,129.38209795618343
Industrial,I01,1,130.16687861428719
Industrial,I01,2,134.7225961478012
Commercial,C01,0,337.27009640599374
Commercial,C01,1,341.24203514812814
Commercial,C01,2,343.0067796299189
Residential,R01,0,397.72505370580154
Residential,R01,1,401.07838271689013
Residential,R01,2,411.09605691235015
Industrial,I01,0,146.06867647177467
Industrial,I01,1,147.00102720930917
Industrial,I01,2,152.02952628182638
Commercial,C01,0,391.19316820310337
Commercial,C01,1,395.2273427383107
Commercial,C01,2,397.4306932605257
Residential,R01,0,397.72505370580257
Residential,R01,1,401.0783827169006
Residential,R01,2,411.09605691238494
Industrial,I01,0,146.06867647178046
Industrial,I01,1,147.00102720931423
Industrial,I01,2,152.0295262818319
Commercial,C01,0,391.1931682031083
Commercial,C01,1,395.22734273831435
Commercial,C01,2,397.4306932605308
Residential,R01,0,397.72505370578494
Residential,R01,1,401.0783827168677
Residential,R01,2,411.0960569123524
Industrial,I01,0,146.06867647177967
Industrial,I01,1,147.00102720931685
Industrial,I01,2,152.02952628183354
Commercial,C01,0,391.1931682031069
Commercial,C01,1,395.2273427383141
Commercial,C01,2,397.4306932605291
Residential,R01,0,397.72505370579876
Residential,R01,1,401.0783827169161
Residential,R01,2,411.0960569123753
Industrial,I01,0,146.06867647177128
Industrial,I01,1,147.0010272093059
Industrial,I01,2,152.02952628182322
Commercial,C01,0,391.193168203103
Commercial,C01,1,395.22734273830343
Commercial,C01,2,397.4306932605214
Residential,R01,0,397.725053705809
Residential,R01,1,401.0783827169034
Residential,R01,2,411.09605691237033
Industrial,I01,0,146.06867647178308
Industrial,I01,1,147.0010272093184
Industrial,I01,2,152.0295262818363
Commercial,C01,0,391.1931682031051
Commercial,C01,1,395.22734273832344
Commercial,C01,2,397.4306932605326
Residential,R01,0,478.7213110734357
Residential,R01,1,482.1229414227803
Residential,R01,2,493.4098621751274
Industrial,I01,0,162.36827839287218
Industrial,I01,1,163.52053816922734
Industrial,I01,2,168.77568074075134
Commercial,C01,0,415.9555669532713
Commercial,C01,1,420.14367057113657
Commercial,C01,2,422.51435207775455
Residential,R01,0,478.72131107343375
Residential,R01,1,482.12294142280155
Residential,R01,2,493.40986217514603
Industrial,I01,0,162.36827839288853
Industrial,I01,1,163.5205381692433
Industrial,I01,2,168.77568074076856
Commercial,C01,0,415.95556695327457
Commercial,C01,1,420.1436705711392
Commercial,C01,2,422.5143520777679
Residential,R01,0,478.72131107341323
Residential,R01,1,482.12294142278074
Residential,R01,2,493.4098621750936
Industrial,I01,0,162.3682783928432
Industrial,I01,1,163.5205381691977
Industrial,I01,2,168.77568074072175
Commercial,C01,0,415.95556695326417
Commercial,C01,1,420.14367057112395
Commercial,C01,2,422.51435207774955
Residential,R01,0,478.72131107343995
Residential,R01,1,482.1229414227793
Residential,R01,2,493.40986217513
Industrial,I01,0,162.3682783928721
Industrial,I01,1,163.52053816922506
Industrial,I01,2,168.77568074075103
Commercial,C01,0,415.95556695328025
Commercial,C01,1,420.14367057113014
Commercial,C01,2,422.5143520777588
Residential,R01,0,478.72131107343733
Residential,R01,1,482.12294142276795
Residential,R01,2,493.4098621751018
Industrial,I01,0,162.3682783928576
Industrial,I01,1,163.52053816921136
Industrial,I01,2,168.7756807407369
Commercial,C01,0,415.95556695326445
Commercial,C01,1,420.14367057112185
Commercial,C01,2,422.5143520777507
Residential,R01,0,576.4746280103386
Residential,R01,1,579.674363123945
Residential,R01,2,592.1925076081822
Industrial,I01,0,151.66121310518312
Industrial,I01,1,153.0262600374097
Industrial,I01,2,158.07625349594784
Commercial,C01,0,378.71861025292617
Commercial,C01,1,383.00972021645765
Commercial,C01,2,385.0383506705478
Residential,R01,0,576.4746280103445
Residential,R01,1,579.6743631239359
Residential,R01,2,592.1925076081717
Industrial,I01,0,151.66121310517556
Industrial,I01,1,153.02626003740448
Industrial,I01,2,158.07625349594363
Commercial,C01,0,378.7186102529271
Commercial,C01,1,383.0097202164522
Commercial,C01,2,385.0383506705468
Residential,R01,0,576.474628010332
Residential,R01,1,579.6743631239295
Residential,R01,2,592.192507608162
Industrial,I01,0,151.6612131051559
Industrial,I01,1,153.02626003738388
Industrial,I01,2,158.0762534959203
Commercial,C01,0,378.71861025291554
Commercial,C01,1,383.0097202164359
Commercial,C01,2,385.0383506705379
Residential,R01,0,576.4746280103117
Residential,R01,1,579.6743631238965
Residential,R01,2,592.1925076081601
Industrial,I01,0,151.66121310515436
Industrial,I01,1,153.02626003738519
Industrial,I01,2,158.07625349592152
Commercial,C01,0,378.7186102529142
Commercial,C01,1,383.00972021643946
Commercial,C01,2,385.0383506705414
Residential,R01,0,576.4746280103699
Residential,R01,1,579.674363123959
Residential,R01,2,592.1925076082135
Industrial,I01,0,151.66121310519853
Industrial,I01,1,153.02626003742603
Industrial,I01,2,158.0762534959642
Commercial,C01,0,378.71861025293515
Commercial,C01,1,383.00972021645583
Commercial,C01,2,385.03835067054825
Residential,R01,0,717.7902176150496
Residential,R01,1,720.8074215345572
Residential,R01,2,735.1960319040488
Industrial,I01,0,157.04712332512787
Industrial,I01,1,158.77529116559188
Industrial,I01,2,163.57382532697804
Commercial,C01,0,365.10422188129695
Commercial,C01,1,369.58832969375123
Commercial,C01,2,371.44464892037615
Residential,R01,0,717.790217615055
Residential,R01,1,720.807421534599
Residential,R01,2,735.1960319040774
Industrial,I01,0,157.04712332515086
Industrial,I01,1,158.77529116561325
Industrial,I01,2,163.57382532699813
Commercial,C01,0,365.10422188131514
Commercial,C01,1,369.5883296937713
Commercial,C01,2,371.4446489203828
Residential,R01,0,717.7902176150392
Residential,R01,1,720.807421534569
Residential,R01,2,735.1960319040373
Industrial,I01,0,157.0471233251263
Industrial,I01,1,158.77529116559126
Industrial,I01,2,163.5738253269784
Commercial,C01,0,365.10422188130013
Commercial,C01,1,369.58832969376675
Commercial,C01,2,371.4446489203688
Residential,R01,0,717.7902176150479
Residential,R01,1,720.8074215345772
Residential,R01,2,735.1960319040849
Industrial,I01,0,157.0471233251374
Industrial,I01,1,158.77529116560117
Industrial,I01,2,163.5738253269868
Commercial,C01,0,365.1042218813044
Commercial,C01,1,369.588329693767
Commercial,C01,2,371.4446489203771
Residential,R01,0,717.7902176150493
Residential,R01,1,720.8074215345812
Residential,R01,2,735.1960319040836
Industrial,I01,0,157.04712332514404
Industrial,I01,1,158.77529116560825
Industrial,I01,2,163.5738253269929
Commercial,C01,0,365.10422188130775
Commercial,C01,1,369.58832969376664
Commercial,C01,2,371.444648920374
Residential,R01,0,663.8273016394361
Residential,R01,1,666.5764138259009
Residential,R01,2,679.8891827763512
Industrial,I01,0,101.08990483165516
Industrial,I01,1,102.81096554847672
Industrial,I01,2,107.1780405116796
Commercial,C01,0,296.53582505631687
Commercial,C01,1,300.7549870727708
Commercial,C01,2,302.08847495403285
Residential,R01,0,663.8273016394188
Residential,R01,1,666.5764138258813
Residential,R01,2,679.8891827763546
Industrial,I01,0,101.08990483162682
Industrial,I01,1,102.81096554844622
Industrial,I01,2,107.17804051165004
Commercial,C01,0,296.53582505631414
Commercial,C01,1,300.7549870727576
Commercial,C01,2,302.08847495402557
Residential,R01,0,663.8273016394443
Residential,R01,1,666.5764138258829
Residential,R01,2,679.8891827763834
Industrial,I01,0,101.08990483164274
Industrial,I01,1,102.81096554846458
Industrial,I01,2,107.17804051166537
Commercial,C01,0,296.5358250563143
Commercial,C01,1,300.7549870727702
Commercial,C01,2,302.0884749540329
Residential,R01,0,663.8273016394278
Residential,R01,1,666.5764138259013
Residential,R01,2,679.8891827763637
Industrial,I01,0,101.08990483163414
Industrial,I01,1,102.81096554845398
Industrial,I01,2,107.17804051165572
Commercial,C01,0,296.53582505631385
Commercial,C01,1,300.75498707276347
Commercial,C01,2,302.0884749540256
Residential,R01,0,663.8273016394141
Residential,R01,1,666.5764138258938
Residential,R01,2,679.8891827763401
Industrial,I01,0,101.0899048316219
Industrial,I01,1,102.81096554844423
Industrial,I01,2,107.17804051164575
Commercial,C01,0,296.53582505631584
Commercial,C01,1,300.7549870727598
Commercial,C01,2,302.0884749540192
Residential,R01,0,583.0132886551529
Residential,R01,1,585.4109997382925
Residential,R01,2,597.152982919426
Industrial,I01,0,38.28867876435274
Industrial,I01,1,39.22890413709481
Industrial,I01,2,41.76977857478923
Commercial,C01,0,199.6258837734302
Commercial,C01,1,203.46951704029257
Commercial,C01,2,204.0109376480009
Residential,R01,0,583.0132886551362
Residential,R01,1,585.4109997382906
Residential,R01,2,597.1529829194232
Industrial,I01,0,38.28867876435968
Industrial,I01,1,39.22890413710079
Industrial,I01,2,41.76977857479439
Commercial,C01,0,199.6258837734484
Commercial,C01,1,203.4695170403016
Commercial,C01,2,204.0109376480063
Residential,R01,0,583.0132886551575
Residential,R01,1,585.4109997382709
Residential,R01,2,597.152982919418
Industrial,I01,0,38.2886787643481
Industrial,I01,1,39.228904137088605
Industrial,I01,2,41.769778574779224
Commercial,C01,0,199.62588377342246
Commercial,C01,1,203.4695170402875
Commercial,C01,2,204.0109376479947
Residential,R01,0,583.0132886551311
Residential,R01,1,585.410999738286
Residential,R01,2,597.1529829194402
Industrial,I01,0,38.28867876434716
Industrial,I01,1,39.2289041370894
Industrial,I01,2,41.769778574779494
Commercial,C01,0,199.62588377343542
Commercial,C01,1,203.46951704029433
Commercial,C01,2,204.0109376480019
Residential,R01,0,583.01328865513
Residential,R01,1,585.4109997382751
Residential,R01,2,597.1529829194295
Industrial,I01,0,38.28867876435342
Industrial,I01,1,39.22890413709619
Industrial,I01,2,41.769778574785995
Commercial,C01,0,199.62588377344323
Commercial,C01,1,203.46951704030317
Commercial,C01,2,204.01093764801618
Residential,R01,0,492.1246949655196
Residential,R01,1,494.43519974371236
Residential,R01,2,504.736017933225
Industrial,I01,0,37.259066373512674
Industrial,I01,1,36.3648219141517
Industrial,I01,2,34.48520226190177
Commercial,C01,0,173.3985580959678
Commercial,C01,1,176.97642848182986
Commercial,C01,2,177.3478946083142
Residential,R01,0,492.12469496548704
Residential,R01,1,494.43519974366075
Residential,R01,2,504.7360179331753
Industrial,I01,0,37.259066373524306
Industrial,I01,1,36.364821914163265
Industrial,I01,2,34.48520226190945
Commercial,C01,0,173.3985580959713
Commercial,C01,1,176.97642848182372
Commercial,C01,2,177.34789460831342
Residential,R01,0,492.1246949655258
Residential,R01,1,494.43519974369593
Residential,R01,2,504.7360179332168
Industrial,I01,0,37.25906637351107
Industrial,I01,1,36.36482191414893
Industrial,I01,2,34.48520226190165
Commercial,C01,0,173.3985580959729
Commercial,C01,1,176.97642848183233
Commercial,C01,2,177.3478946083075
Residential,R01,0,492.12469496550113
Residential,R01,1,494.43519974365853
Residential,R01,2,504.736017933208
Industrial,I01,0,37.259066373513086
Industrial,I01,1,36.36482191415124
Industrial,I01,2,34.48520226190057
Commercial,C01,0,173.39855809597182
Commercial,C01,1,176.97642848183324
Commercial,C01,2,177.34789460832263
Residential,R01,0,492.1246949655166
Residential,R01,1,494.43519974370906
Residential,R01,2,504.7360179332144
Industrial,I01,0,37.259066373517506
Industrial,I01,1,36.36482191415541
Industrial,I01,2,34.48520226190187
Commercial,C01,0,173.39855809597017
Commercial,C01,1,176.97642848182426
Commercial,C01,2,177.3478946083102
Residential,R01,0,383.5730449666
Residential,R01,1,385.8650070044558
Residential,R01,2,394.52104351492983
Industrial,I01,0,60.371654774571454
Industrial,I01,1,58.899576804164504
Industrial,I01,2,55.4563557072857
Commercial,C01,0,166.8598770560348
Commercial,C01,1,170.18635744138908
Commercial,C01,2,170.59479689201964
Residential,R01,0,383.57304496659555
Residential,R01,1,385.8650070044705
Residential,R01,2,394.5210435149325
Industrial,I01,0,60.37165477457509
Industrial,I01,1,58.89957680416945
Industrial,I01,2,55.456355707288644
Commercial,C01,0,166.8598770560368
Commercial,C01,1,170.18635744139007
Commercial,C01,2,170.59479689201
Residential,R01,0,383.5730449665905
Residential,R01,1,385.8650070044643
Residential,R01,2,394.5210435148977
Industrial,I01,0,60.37165477458055
Industrial,I01,1,58.89957680417314
Industrial,I01,2,55.456355707293206
Commercial,C01,0,166.85987705602315
Commercial,C01,1,170.18635744138118
Commercial,C01,2,170.59479689200364
Residential,R01,0,383.57304496660197
Residential,R01,1,385.86500700447215
Residential,R01,2,394.52104351492153
Industrial,I01,0,60.37165477457144
Industrial,I01,1,58.89957680416517
Industrial,I01,2,55.45635570728142
Commercial,C01,0,166.8598770560335
Commercial,C01,1,170.1863574413898
Commercial,C01,2,170.59479689201464
Residential,R01,0,383.57304496661413
Residential,R01,1,385.86500700447533
Residential,R01,2,394.5210435149185
Industrial,I01,0,60.371654774564625
Industrial,I01,1,58.89957680415792
Industrial,I01,2,55.456355707280586
Commercial,C01,0,166.85987705603293
Commercial,C01,1,170.18635744139092
Commercial,C01,2,170.5947968920166
Residential,R01,0,383.57304496658895
Residential,R01,1,385.8650070044494
Residential,R01,2,394.52104351491676
Industrial,I01,0,60.37165477457782
Industrial,I01,1,58.89957680417185
Industrial,I01,2,55.45635570728903
Commercial,C01,0,166.85987705603094
Commercial,C01,1,170.18635744138723
Commercial,C01,2,170.59479689200478
Residential,R01,0,383.5730449666089
Residential,R01,1,385.86500700444486
Residential,R01,2,394.52104351493006
Industrial,I01,0,60.3716547745719
Industrial,I01,1,58.89957680416428
Industrial,I01,2,55.45635570728218
Commercial,C01,0,166.8598770560297
Commercial,C01,1,170.1863574413913
Commercial,C01,2,170.59479689201336
Residential,R01,0,383.5730449666158
Residential,R01,1,385.8650070044687
Residential,R01,2,394.5210435149431
Industrial,I01,0,60.37165477455051
Industrial,I01,1,58.89957680414282
Industrial,I01,2,55.45635570726596
Commercial,C01,0,166.8598770560322
Commercial,C01,1,170.18635744138933
Commercial,C01,2,170.59479689201095
Residential,R01,0,383.57304496658355
Residential,R01,1,385.8650070044854
Residential,R01,2,394.52104351491676
Industrial,I01,0,60.371654774577365
Industrial,I01,1,58.899576804170515
Industrial,I01,2,55.4563557072899
Commercial,C01,0,166.85987705603748
Commercial,C01,1,170.186357441386
Commercial,C01,2,170.5947968920091
Residential,R01,0,383.5730449665929
Residential,R01,1,385.86500700444884
Residential,R01,2,394.52104351492756
Industrial,I01,0,60.37165477459466
Industrial,I01,1,58.89957680418757
Industrial,I01,2,55.4563557073047
Commercial,C01,0,166.85987705602525
Commercial,C01,1,170.1863574413851
Commercial,C01,2,170.5947968920001
Residential,R01,0,383.5730449666091
Residential,R01,1,385.8650070044803
Residential,R01,2,394.52104351493256
Industrial,I01,0,60.371654774552795
Industrial,I01,1,58.899576804146186
Industrial,I01,2,55.45635570726827
Commercial,C01,0,166.8598770560303
Commercial,C01,1,170.18635744139095
Commercial,C01,2,170.59479689200893
Residential,R01,0,383.5730449666016
Residential,R01,1,385.8650070044545
Residential,R01,2,394.5210435149297
Industrial,I01,0,60.371654774567354
Industrial,I01,1,58.89957680416012
Industrial,I01,2,55.45635570728226
Commercial,C01,0,166.85987705603486
Commercial,C01,1,170.1863574413956
Commercial,C01,2,170.59479689200433
Residential,R01,0,383.57304496661135
Residential,R01,1,385.8650070044669
Residential,R01,2,394.521043514941
Industrial,I01,0,60.37165477455825
Industrial,I01,1,58.89957680415321
Industrial,I01,2,55.456355707270205
Commercial,C01,0,166.85987705603614
Commercial,C01,1,170.18635744138905
Commercial,C01,2,170.59479689200919
Residential,R01,0,383.57304496660834
Residential,R01,1,385.865007004488
Residential,R01,2,394.52104351492795
Industrial,I01,0,60.371654774545505
Industrial,I01,1,58.89957680413609
Industrial,I01,2,55.45635570725646
Commercial,C01,0,166.85987705604452
Commercial,C01,1,170.18635744139587
Commercial,C01,2,170.59479689202013
Residential,R01,0,383.5730449665866
Residential,R01,1,385.8650070044584
Residential,R01,2,394.52104351492187
Industrial,I01,0,60.37165477459148
Industrial,I01,1,58.899576804185386
Industrial,I01,2,55.45635570730452
Commercial,C01,0,166.85987705603043
Commercial,C01,1,170.1863574413812
Commercial,C01,2,170.59479689200376
Residential,R01,0,383.5730449665932
Residential,R01,1,385.8650070044451
Residential,R01,2,394.5210435149131
Industrial,I01,0,60.3716547745719
Industrial,I01,1,58.899576804164155
Industrial,I01,2,55.456355707283926
Commercial,C01,0,166.85987705603733
Commercial,C01,1,170.18635744139206
Commercial,C01,2,170.59479689201945
Residential,R01,0,383.57304496664153
Residential,R01,1,385.8650070044951
Residential,R01,2,394.5210435149541
Industrial,I01,0,60.371654774531855
Industrial,I01,1,58.89957680412644
Industrial,I01,2,55.45635570724716
Commercial,C01,0,166.85987705605675
Commercial,C01,1,170.18635744140803
Commercial,C01,2,170.59479689202655
Residential,R01,0,383.5730449666264
Residential,R01,1,385.86500700447027
Residential,R01,2,394.52104351495507
Industrial,I01,0,60.371654774561435
Industrial,I01,1,58.89957680415344
Industrial,I01,2,55.4563557072749
Commercial,C01,0,166.85987705603551
Commercial,C01,1,170.1863574413952
Commercial,C01,2,170.59479689200472
Residential,R01,0,383.573044966597
Residential,R01,1,385.8650070044503
Residential,R01,2,394.5210435149162
Industrial,I01,0,60.37165477459603
Industrial,I01,1,58.899576804188925
Industrial,I01,2,55.456355707307736
Commercial,C01,0,166.85987705602068
Commercial,C01,1,170.18635744137956
Commercial,C01,2,170.5947968920043
Residential,R01,0,383.57304496658446
Residential,R01,1,385.865007004445
Residential,R01,2,394.52104351491903
Industrial,I01,0,60.37165477459193
Industrial,I01,1,58.89957680418504
Industrial,I01,2,55.45635570730603
Commercial,C01,0,166.85987705601417
Commercial,C01,1,170.1863574413672
Commercial,C01,2,170.5947968920014
