Bus Type,Bus,Phase,Current (A)
Residential,R01,1,138.52625637020043
Residential,R01,2,138.5202661648495
Industrial,I01,0,198.39462288358826
Industrial,I01,1,4.582862941503293e-13
Industrial,I01,2,8.676771314227237e-13
Commercial,C01,0,383.6778358619682
Commercial,C01,1,184.89741545561952
Commercial,C01,2,184.88930687142306
Residential,R01,0,272.42497395126384
Residential,R01,1,138.52625637022808
Residential,R01,2,138.5202661648318
Industrial,I01,0,198.39462288359212
Industrial,I01,1,1.889562797554693e-12
Industrial,I01,2,1.7053025658242404e-13
Commercial,C01,0,383.67783586197254
Commercial,C01,1,184.89741545561566
Commercial,C01,2,184.88930687142874
Residential,R01,0,272.42497395127583
Residential,R01,1,138.5262563702166
Residential,R01,2,138.52026616484818
Industrial,I01,0,198.39462288358988
Industrial,I01,1,1.091926419138562e-12
Industrial,I01,2,1.1718571004216928e-12
Commercial,C01,0,383.6778358619634
Commercial,C01,1,184.89741545562117
Commercial,C01,2,184.88930687142468
Residential,R01,0,301.9383177134361
Residential,R01,1,153.08667688260363
Residential,R01,2,153.07970857391288
Industrial,I01,0,204.72710704722172
Industrial,I01,1,1.3306703193301957e-12
Industrial,I01,2,1.4210854715202004e-12
Commercial,C01,0,393.50207571020485
Commercial,C01,1,189.15640765046697
Commercial,C01,2,189.1476786826695
Residential,R01,0,301.9383177134006
Residential,R01,1,153.08667688260064
Residential,R01,2,153.0797085738805
Industrial,I01,0,204.72710704721968
Industrial,I01,1,1.0725194820289065e-12
Industrial,I01,2,1.091926419138562e-12
Commercial,C01,0,393.502075710186
Commercial,C01,1,189.1564076504728
Commercial,C01,2,189.1476786826768
Residential,R01,0,301.93831771339865
Residential,R01,1,153.08667688258427
Residential,R01,2,153.07970857387465
Industrial,I01,0,204.72710704722354
Industrial,I01,1,5.684341886080801e-13
Industrial,I01,2,1.9960054789952936e-12
Commercial,C01,0,393.50207571020024
Commercial,C01,1,189.1564076504579
Commercial,C01,2,189.14767868268493
Residential,R01,0,301.93831771340587
Residential,R01,1,153.08667688261767
Residential,R01,2,153.07970857385146
Industrial,I01,0,204.72710704722115
Industrial,I01,1,1.4062285205060312e-12
Industrial,I01,2,1.1828349242185148e-12
Commercial,C01,0,393.5020757101923
Commercial,C01,1,189.15640765047647
Commercial,C01,2,189.1476786826833
Residential,R01,0,301.9383177134185
Residential,R01,1,153.08667688255207
Residential,R01,2,153.07970857386817
Industrial,I01,0,204.72710704722215
Industrial,I01,1,1.0725194820289065e-12
Industrial,I01,2,1.0435064581705444e-12
Commercial,C01,0,393.5020757101962
Commercial,C01,1,189.1564076504657
Commercial,C01,2,189.147678682676
Residential,R01,0,330.5209575478459
Residential,R01,1,167.09902226676115
Residential,R01,2,167.09119976660793
Industrial,I01,0,204.72755526163638
Industrial,I01,1,1.1495870021551971e-12
Industrial,I01,2,5.362597410144533e-13
Commercial,C01,0,393.108644099698
Commercial,C01,1,188.9863685666731
Commercial,C01,2,188.9774071561244
Residential,R01,0,330.52095754782187
Residential,R01,1,167.09902226671184
Residential,R01,2,167.09119976663226
Industrial,I01,0,204.72755526163422
Industrial,I01,1,7.389644451905042e-13
Industrial,I01,2,1.7840141966275059e-12
Commercial,C01,0,393.10864409968366
Commercial,C01,1,188.98636856666488
Commercial,C01,2,188.97740715612034
Residential,R01,0,330.5209575478539
Residential,R01,1,167.0990222667165
Residential,R01,2,167.09119976663365
Industrial,I01,0,204.72755526163616
Industrial,I01,1,7.389644451905042e-13
Industrial,I01,2,2.3799681702551334e-12
Commercial,C01,0,393.10864409969423
Commercial,C01,1,188.98636856665863
Commercial,C01,2,188.97740715611707
Residential,R01,0,330.52095754784466
Residential,R01,1,167.09902226674663
Residential,R01,2,167.09119976665124
Industrial,I01,0,204.7275552616356
Industrial,I01,1,6.653351596650979e-13
Industrial,I01,2,1.8410599683081325e-12
Commercial,C01,0,393.10864409970964
Commercial,C01,1,188.9863685666692
Commercial,C01,2,188.9774071561179
Residential,R01,0,330.520957547844
Residential,R01,1,167.0990222666716
Residential,R01,2,167.0911997665884
Industrial,I01,0,204.72755526163658
Industrial,I01,1,1.1036995510350834e-12
Industrial,I01,2,2.175699956865701e-12
Commercial,C01,0,393.1086440997082
Commercial,C01,1,188.98636856665524
Commercial,C01,2,188.9774071561179
Residential,R01,0,330.5200165224887
Residential,R01,1,167.0986307505349
Residential,R01,2,167.09116799152872
Industrial,I01,0,188.44967137289427
Industrial,I01,1,1.1718571004216928e-12
Industrial,I01,2,1.1368683772161603e-13
Commercial,C01,0,373.1469156330269
Commercial,C01,1,180.30124276545976
Commercial,C01,2,180.2930951084515
Residential,R01,0,330.5200165225062
Residential,R01,1,167.09863075057092
Residential,R01,2,167.09116799153844
Industrial,I01,0,188.44967137289206
Industrial,I01,1,1.2773969646243717e-12
Industrial,I01,2,7.958078640513122e-13
Commercial,C01,0,373.1469156330254
Commercial,C01,1,180.30124276548796
Commercial,C01,2,180.2930951084336
Residential,R01,0,330.520016522531
Residential,R01,1,167.09863075054557
Residential,R01,2,167.0911679915508
Industrial,I01,0,188.44967137289345
Industrial,I01,1,2.8421709430404007e-13
Industrial,I01,2,3.152632558308607e-12
Commercial,C01,0,373.14691563301534
Commercial,C01,1,180.3012427654778
Commercial,C01,2,180.2930951084401
Residential,R01,0,330.52001652251306
Residential,R01,1,167.09863075060574
Residential,R01,2,167.09116799152804
Industrial,I01,0,188.4496713728939
Industrial,I01,1,1.1718571004216928e-12
Industrial,I01,2,1.368970808788651e-12
Commercial,C01,0,373.14691563301125
Commercial,C01,1,180.30124276548545
Commercial,C01,2,180.29309510843197
Residential,R01,0,330.5200165225036
Residential,R01,1,167.09863075059755
Residential,R01,2,167.09116799149402
Industrial,I01,0,188.44967137289265
Industrial,I01,1,1.90997270879182e-12
Industrial,I01,2,7.958078640513122e-13
Commercial,C01,0,373.14691563303194
Commercial,C01,1,180.30124276547411
Commercial,C01,2,180.2930951084344
Residential,R01,0,303.0761510518419
Residential,R01,1,153.64629400965626
Residential,R01,2,153.63994806932115
Industrial,I01,0,166.1968572744836
Industrial,I01,1,1.2466735028886722e-12
Industrial,I01,2,1.5763162791543036e-12
Commercial,C01,0,364.62082411810024
Commercial,C01,1,176.55712582575677
Commercial,C01,2,176.54974475197852
Residential,R01,0,303.07615105186557
Residential,R01,1,153.64629400958745
Residential,R01,2,153.63994806933758
Industrial,I01,0,166.19685727448197
Industrial,I01,1,9.927276321703277e-13
Industrial,I01,2,3.296918293926865e-12
Commercial,C01,0,364.6208241181039
Commercial,C01,1,176.55712582573273
Commercial,C01,2,176.5497447519912
Residential,R01,0,303.0761510518396
Residential,R01,1,153.6462940096231
Residential,R01,2,153.63994806929347
Industrial,I01,0,166.19685727448197
Industrial,I01,1,1.5763162791543036e-12
Industrial,I01,2,2.2991740043103942e-12
Commercial,C01,0,364.6208241181124
Commercial,C01,1,176.55712582575072
Commercial,C01,2,176.54974475197574
Residential,R01,0,303.0761510518662
Residential,R01,1,153.6462940095883
Residential,R01,2,153.63994806932226
Industrial,I01,0,166.19685727448388
Industrial,I01,1,6.844854043943255e-13
Industrial,I01,2,1.2044904508694055e-12
Commercial,C01,0,364.6208241180956
Commercial,C01,1,176.55712582572994
Commercial,C01,2,176.54974475199154
Residential,R01,0,303.0761510518668
Residential,R01,1,153.64629400959734
Residential,R01,2,153.63994806929787
Industrial,I01,0,166.19685727448382
Industrial,I01,1,1.4210854715202004e-12
Industrial,I01,2,9.713407672867936e-13
Commercial,C01,0,364.6208241181078
Commercial,C01,1,176.55712582572198
Commercial,C01,2,176.54974475197818
Residential,R01,0,303.07847635069146
Residential,R01,1,153.64732709828735
Residential,R01,2,153.64038157066724
Industrial,I01,0,157.76522613522152
Industrial,I01,1,1.775845174940208e-12
Industrial,I01,2,7.731540852509763e-13
Commercial,C01,0,465.223822894644
Commercial,C01,1,219.37086046784515
Commercial,C01,2,219.36076958496037
Residential,R01,0,303.0784763507145
Residential,R01,1,153.64732709826671
Residential,R01,2,153.64038157067435
Industrial,I01,0,157.7652261352254
Industrial,I01,1,9.374856803373542e-13
Industrial,I01,2,7.279509460923746e-13
Commercial,C01,0,465.2238228946475
Commercial,C01,1,219.37086046785336
Commercial,C01,2,219.360769584953
Residential,R01,0,303.0784763506894
Residential,R01,1,153.64732709829013
Residential,R01,2,153.64038157062757
Industrial,I01,0,157.76522613522218
Industrial,I01,1,6.821210263296962e-13
Industrial,I01,2,3.0014186410071682e-12
Commercial,C01,0,465.2238228946354
Commercial,C01,1,219.37086046783244
Commercial,C01,2,219.36076958496034
Residential,R01,0,303.0784763507104
Residential,R01,1,153.64732709829772
Residential,R01,2,153.6403815706781
Industrial,I01,0,157.765226135223
Industrial,I01,1,2.2737367544323206e-13
Industrial,I01,2,1.5463081705019526e-12
Commercial,C01,0,465.2238228946439
Commercial,C01,1,219.3708604678595
Commercial,C01,2,219.36076958496682
Residential,R01,0,303.07847635070056
Residential,R01,1,153.6473270982973
Residential,R01,2,153.6403815706509
Industrial,I01,0,157.76522613522232
Industrial,I01,1,2.2737367544323206e-13
Industrial,I01,2,1.7100329565086353e-12
Commercial,C01,0,465.2238228946318
Commercial,C01,1,219.37086046784333
Commercial,C01,2,219.3607695849583
Residential,R01,0,412.8580096786335
Residential,R01,1,206.9600325484969
Residential,R01,2,206.94954288298592
Industrial,I01,0,139.108699456531
Industrial,I01,1,7.031142602530156e-13
Industrial,I01,2,8.526512829121202e-13
Commercial,C01,0,504.68413467935994
Commercial,C01,1,235.293472765786
Commercial,C01,2,235.28135246249548
Residential,R01,0,412.8580096786117
Residential,R01,1,206.96003254845493
Residential,R01,2,206.94954288298126
Industrial,I01,0,139.10869945652976
Industrial,I01,1,1.0056627395985135e-12
Industrial,I01,2,7.896940126926099e-13
Commercial,C01,0,504.6841346793503
Commercial,C01,1,235.2934727657825
Commercial,C01,2,235.28135246249872
Residential,R01,0,412.8580096786063
Residential,R01,1,206.96003254847787
Residential,R01,2,206.94954288295088
Industrial,I01,0,139.10869945652817
Industrial,I01,1,7.389644451905042e-13
Industrial,I01,2,5.598427493280328e-13
Commercial,C01,0,504.6841346793515
Commercial,C01,1,235.29347276579065
Commercial,C01,2,235.28135246251418
Residential,R01,0,412.8580096786257
Residential,R01,1,206.96003254846838
Residential,R01,2,206.94954288295938
Industrial,I01,0,139.10869945653116
Industrial,I01,1,9.25343817704044e-13
Industrial,I01,2,2.319462255752929e-12
Commercial,C01,0,504.684134679356
Commercial,C01,1,235.29347276578704
Commercial,C01,2,235.28135246250855
Residential,R01,0,412.8580096786143
Residential,R01,1,206.96003254848935
Residential,R01,2,206.94954288298888
Industrial,I01,0,139.1086994565306
Industrial,I01,1,7.389644451905042e-13
Industrial,I01,2,1.67181510390182e-12
Commercial,C01,0,504.6841346793509
Commercial,C01,1,235.2934727657873
Commercial,C01,2,235.28135246251585
Residential,R01,0,565.5481517804677
Residential,R01,1,278.7826539729812
Residential,R01,2,278.76810694118296
Industrial,I01,0,113.41171225910607
Industrial,I01,1,1.048140854583481e-12
Industrial,I01,2,8.824471647278656e-13
Commercial,C01,0,423.8145722693226
Commercial,C01,1,202.11863718019765
Commercial,C01,2,202.10800988902326
Residential,R01,0,565.5481517804624
Residential,R01,1,278.7826539729198
Residential,R01,2,278.7681069411612
Industrial,I01,0,113.41171225910789
Industrial,I01,1,8.276526715781663e-13
Industrial,I01,2,3.7365631282102174e-12
Commercial,C01,0,423.81457226931826
Commercial,C01,1,202.11863718019967
Commercial,C01,2,202.10800988902204
Residential,R01,0,565.5481517804824
Residential,R01,1,278.7826539729721
Residential,R01,2,278.7681069411645
Industrial,I01,0,113.41171225910585
Industrial,I01,1,8.276526715781663e-13
Industrial,I01,2,7.896940126926099e-13
Commercial,C01,0,423.81457226931985
Commercial,C01,1,202.11863718019765
Commercial,C01,2,202.10800988903262
Residential,R01,0,565.548151780475
Residential,R01,1,278.78265397296724
Residential,R01,2,278.7681069411815
Industrial,I01,0,113.41171225910789
Industrial,I01,1,1.7794804810476454e-12
Industrial,I01,2,1.3270229749115006e-12
Commercial,C01,0,423.8145722693143
Commercial,C01,1,202.11863718020774
Commercial,C01,2,202.10800988903668
Residential,R01,0,565.5481517804751
Residential,R01,1,278.78265397297656
Residential,R01,2,278.76810694114295
Industrial,I01,0,113.41171225910547
Industrial,I01,1,1.892126076324216e-12
Industrial,I01,2,2.109342780759047e-12
Commercial,C01,0,423.8145722693187
Commercial,C01,1,202.1186371802062
Commercial,C01,2,202.10800988903668
Residential,R01,0,785.1252956310298
Residential,R01,1,376.74911546417326
Residential,R01,2,376.7270805754808
Industrial,I01,0,78.19876507140721
Industrial,I01,1,7.031142602530156e-13
Industrial,I01,2,6.653351596650979e-13
Commercial,C01,0,384.86408469014003
Commercial,C01,1,185.4131987855475
Commercial,C01,2,185.4023609725717
Residential,R01,0,785.1252956310377
Residential,R01,1,376.749115464231
Residential,R01,2,376.72708057547584
Industrial,I01,0,78.19876507140717
Industrial,I01,1,7.731540852509763e-13
Industrial,I01,2,1.224444715065716e-12
Commercial,C01,0,384.8640846901403
Commercial,C01,1,185.41319878555055
Commercial,C01,2,185.40236097255467
Residential,R01,0,785.1252956310459
Residential,R01,1,376.7491154641549
Residential,R01,2,376.7270805754849
Industrial,I01,0,78.19876507140594
Industrial,I01,1,2.1397602523300873e-12
Industrial,I01,2,2.2393709973121313e-12
Commercial,C01,0,384.86408469014634
Commercial,C01,1,185.41319878555402
Commercial,C01,2,185.40236097256525
Residential,R01,0,785.1252956310169
Residential,R01,1,376.7491154642078
Residential,R01,2,376.727080575458
Industrial,I01,0,78.19876507140717
Industrial,I01,1,7.031142602530156e-13
Industrial,I01,2,2.2737367544323206e-13
Commercial,C01,0,384.86408469015237
Commercial,C01,1,185.41319878556234
Commercial,C01,2,185.4023609725498
Residential,R01,0,785.125295631034
Residential,R01,1,376.74911546415973
Residential,R01,2,376.72708057546896
Industrial,I01,0,78.19876507140877
Industrial,I01,1,1.2773969646243717e-12
Industrial,I01,2,5.084229945850415e-13
Commercial,C01,0,384.8640846901468
Commercial,C01,1,185.41319878554225
Commercial,C01,2,185.40236097256442
Residential,R01,0,724.4477103144965
Residential,R01,1,350.35471418863096
Residential,R01,2,350.33742291329827
Industrial,I01,0,64.32522589337815
Industrial,I01,1,1.2505552149377763e-12
Industrial,I01,2,1.4380373887290168e-12
Commercial,C01,0,272.05618820375287
Commercial,C01,1,134.64736679271914
Commercial,C01,2,134.64075569933627
Residential,R01,0,724.4477103145166
Residential,R01,1,350.3547141886132
Residential,R01,2,350.3374229133511
Industrial,I01,0,64.32522589337937
Industrial,I01,1,1.2505552149377763e-12
Industrial,I01,2,2.448889430131432e-12
Commercial,C01,0,272.0561882037493
Commercial,C01,1,134.64736679272488
Commercial,C01,2,134.64075569933388
Residential,R01,0,724.4477103144974
Residential,R01,1,350.35471418859066
Residential,R01,2,350.33742291328224
Industrial,I01,0,64.32522589337778
Industrial,I01,1,1.5463081705019526e-12
Industrial,I01,2,1.4380373887290168e-12
Commercial,C01,0,272.05618820374025
Commercial,C01,1,134.64736679271357
Commercial,C01,2,134.64075569934045
Residential,R01,0,724.4477103145135
Residential,R01,1,350.3547141886258
Residential,R01,2,350.3374229132971
Industrial,I01,0,64.32522589338018
Industrial,I01,1,3.410605131648481e-13
Industrial,I01,2,6.431098710768743e-13
Commercial,C01,0,272.0561882037539
Commercial,C01,1,134.6473667927192
Commercial,C01,2,134.640755699329
Residential,R01,0,724.4477103145227
Residential,R01,1,350.35471418859925
Residential,R01,2,350.337422913281
Industrial,I01,0,64.32522589337879
Industrial,I01,1,1.0725194820289065e-12
Industrial,I01,2,6.431098710768743e-13
Commercial,C01,0,272.05618820375435
Commercial,C01,1,134.64736679273543
Commercial,C01,2,134.64075569934207
Residential,R01,0,631.7301560908095
Residential,R01,1,309.0075393444275
Residential,R01,2,308.9959188210764
Industrial,I01,0,57.60999804032893
Industrial,I01,1,6.844854043943255e-13
Industrial,I01,2,2.2737367544323206e-13
Commercial,C01,0,114.38127881653116
Commercial,C01,1,58.49453659678418
Commercial,C01,2,58.49236258370465
Residential,R01,0,631.7301560908268
Residential,R01,1,309.007539344453
Residential,R01,2,308.995918821055
Industrial,I01,0,57.60999804032909
Industrial,I01,1,5.598427493280328e-13
Industrial,I01,2,2.2737367544323206e-13
Commercial,C01,0,114.38127881654731
Commercial,C01,1,58.494536596769166
Commercial,C01,2,58.49236258369905
Residential,R01,0,631.730156090784
Residential,R01,1,309.0075393444376
Residential,R01,2,308.9959188210459
Industrial,I01,0,57.60999804033032
Industrial,I01,1,5.598427493280328e-13
Industrial,I01,2,2.2850771577215914e-12
Commercial,C01,0,114.38127881652663
Commercial,C01,1,58.494536596774985
Commercial,C01,2,58.49236258370713
Residential,R01,0,631.7301560908094
Residential,R01,1,309.00753934438825
Residential,R01,2,308.995918821055
Industrial,I01,0,57.609998040332506
Industrial,I01,1,5.598427493280328e-13
Industrial,I01,2,8.198074455012805e-13
Commercial,C01,0,114.38127881653217
Commercial,C01,1,58.49453659677245
Commercial,C01,2,58.492362583712
Residential,R01,0,631.7301560907966
Residential,R01,1,309.0075393443793
Residential,R01,2,308.99591882108723
Industrial,I01,0,57.609998040328065
Industrial,I01,1,7.896940126926099e-13
Industrial,I01,2,9.374856803373542e-13
Commercial,C01,0,114.3812788165241
Commercial,C01,1,58.49453659678164
Commercial,C01,2,58.492362583708776
Residential,R01,0,507.8576806340074
Residential,R01,1,251.98050766491343
Residential,R01,2,251.9729315874703
Industrial,I01,0,53.8735871106719
Industrial,I01,1,2.2737367544323206e-13
Industrial,I01,2,9.25343817704044e-13
Commercial,C01,0,81.76717117413078
Commercial,C01,1,42.074758343037175
Commercial,C01,2,42.07350613452056
Residential,R01,0,507.85768063400883
Residential,R01,1,251.9805076649308
Residential,R01,2,251.97293158748377
Industrial,I01,0,53.873587110675764
Industrial,I01,1,1.1368683772161603e-12
Industrial,I01,2,6.821210263296962e-13
Commercial,C01,0,81.76717117413521
Commercial,C01,1,42.07475834303336
Commercial,C01,2,42.07350613452592
Residential,R01,0,507.85768063402224
Residential,R01,1,251.98050766493503
Residential,R01,2,251.9729315874686
Industrial,I01,0,53.87358711067488
Industrial,I01,1,6.821210263296962e-13
Industrial,I01,2,1.374858882450988e-12
Commercial,C01,0,81.76717117412066
Commercial,C01,1,42.074758343038674
Commercial,C01,2,42.07350613452628
Residential,R01,0,507.8576806340367
Residential,R01,1,251.98050766491187
Residential,R01,2,251.972931587541
Industrial,I01,0,53.8735871106735
Industrial,I01,1,1.1368683772161603e-12
Industrial,I01,2,1.6484591469634324e-12
Commercial,C01,0,81.76717117414336
Commercial,C01,1,42.07475834303407
Commercial,C01,2,42.0735061345256
Residential,R01,0,507.857680634015
Residential,R01,1,251.98050766493196
Residential,R01,2,251.97293158745092
Industrial,I01,0,53.873587110672695
Industrial,I01,1,1.1368683772161603e-12
Industrial,I01,2,1.6795282479840987e-12
Commercial,C01,0,81.76717117413226
Commercial,C01,1,42.074758343047996
Commercial,C01,2,42.07350613452868
Residential,R01,0,356.9875171334025
Residential,R01,1,179.99534712253018
Residential,R01,2,179.99119244885878
Industrial,I01,0,51.0823990011247
Industrial,I01,1,1.7648943294557312e-12
Industrial,I01,2,2.0534562131829764e-12
Commercial,C01,0,87.05779251529803
Commercial,C01,1,44.752834505766025
Commercial,C01,2,44.75180713649254
Residential,R01,0,356.9875171334183
Residential,R01,1,179.99534712248712
Residential,R01,2,179.9911924487988
Industrial,I01,0,51.08239900112346
Industrial,I01,1,1.9326762412674725e-12
Industrial,I01,2,1.6795282479840987e-12
Commercial,C01,0,87.05779251531064
Commercial,C01,1,44.75283450574062
Commercial,C01,2,44.75180713649537
Residential,R01,0,356.98751713341636
Residential,R01,1,179.99534712253754
Residential,R01,2,179.9911924488376
Industrial,I01,0,51.08239900112309
Industrial,I01,1,1.7767546987770156e-12
Industrial,I01,2,2.1032064978498966e-12
Commercial,C01,0,87.05779251531668
Commercial,C01,1,44.752834505735
Commercial,C01,2,44.751807136490186
Residential,R01,0,356.987517133415
Residential,R01,1,179.99534712254987
Residential,R01,2,179.99119244879498
Industrial,I01,0,51.08239900112208
Industrial,I01,1,7.279509460923746e-13
Industrial,I01,2,3.639754730461873e-13
Commercial,C01,0,87.05779251530205
Commercial,C01,1,44.75283450575889
Commercial,C01,2,44.751807136484864
Residential,R01,0,356.98751713341477
Residential,R01,1,179.99534712252952
Residential,R01,2,179.9911924488283
Industrial,I01,0,51.0823990011255
Industrial,I01,1,9.165725883006586e-13
Industrial,I01,2,2.1397602523300873e-12
Commercial,C01,0,87.05779251531315
Commercial,C01,1,44.7528345057353
Commercial,C01,2,44.751807136479066
Residential,R01,0,356.987517133421
Residential,R01,1,179.99534712251537
Residential,R01,2,179.99119244878355
Industrial,I01,0,51.082399001121004
Industrial,I01,1,2.3437142008433857e-12
Industrial,I01,2,1.1718571004216928e-12
Commercial,C01,0,87.05779251529196
Commercial,C01,1,44.75283450575935
Commercial,C01,2,44.75180713650113
Residential,R01,0,356.98751713339414
Residential,R01,1,179.99534712260984
Residential,R01,2,179.99119244883397
Industrial,I01,0,51.08239900112325
Industrial,I01,1,1.3306703193301957e-12
Industrial,I01,2,1.6795282479840987e-12
Commercial,C01,0,87.0577925152955
Commercial,C01,1,44.75283450573939
Commercial,C01,2,44.75180713648963
Residential,R01,0,356.98751713341227
Residential,R01,1,179.99534712252847
Residential,R01,2,179.99119244879523
Industrial,I01,0,51.08239900112325
Industrial,I01,1,4.687428401686771e-13
Industrial,I01,2,9.25343817704044e-13
Commercial,C01,0,87.05779251530963
Commercial,C01,1,44.75283450574944
Commercial,C01,2,44.75180713648642
Residential,R01,0,356.98751713340965
Residential,R01,1,179.99534712251034
Residential,R01,2,179.99119244881413
Industrial,I01,0,51.082399001121864
Industrial,I01,1,1.0725194820289065e-12
Industrial,I01,2,7.389644451905042e-13
Commercial,C01,0,87.05779251528945
Commercial,C01,1,44.7528345057296
Commercial,C01,2,44.75180713648727
Residential,R01,0,356.98751713342455
Residential,R01,1,179.9953471225627
Residential,R01,2,179.9911924488032
Industrial,I01,0,51.08239900112346
Industrial,I01,1,9.927276321703277e-13
Industrial,I01,2,1.2773969646243717e-12
Commercial,C01,0,87.05779251530357
Commercial,C01,1,44.752834505765854
Commercial,C01,2,44.75180713648608
Residential,R01,0,356.9875171334006
Residential,R01,1,179.99534712252915
Residential,R01,2,179.99119244884042
Industrial,I01,0,51.08239900112309
Industrial,I01,1,3.410605131648481e-13
Industrial,I01,2,1.5515233899300462e-12
Commercial,C01,0,87.05779251530961
Commercial,C01,1,44.75283450574931
Commercial,C01,2,44.751807136484004
Residential,R01,0,356.98751713343154
Residential,R01,1,179.99534712257758
Residential,R01,2,179.99119244880177
Industrial,I01,0,51.08239900112208
Industrial,I01,1,7.279509460923746e-13
Industrial,I01,2,6.653351596650979e-13
Commercial,C01,0,87.05779251531013
Commercial,C01,1,44.752834505757605
Commercial,C01,2,44.75180713649873
Residential,R01,0,356.9875171333936
Residential,R01,1,179.99534712253848
Residential,R01,2,179.9911924488387
Industrial,I01,0,51.08239900112383
Industrial,I01,1,1.850687635408088e-12
Industrial,I01,2,9.25343817704044e-13
Commercial,C01,0,87.05779251531014
Commercial,C01,1,44.752834505750094
Commercial,C01,2,44.75180713649697
Residential,R01,0,356.9875171334113
Residential,R01,1,179.99534712250937
Residential,R01,2,179.9911924488083
Industrial,I01,0,51.08239900112288
Industrial,I01,1,7.279509460923746e-13
Industrial,I01,2,2.4548197509021956e-12
Commercial,C01,0,87.05779251530156
Commercial,C01,1,44.75283450574756
Commercial,C01,2,44.75180713649132
Residential,R01,0,356.98751713339976
Residential,R01,1,179.99534712252486
Residential,R01,2,179.99119244882186
Industrial,I01,0,51.08239900112411
Industrial,I01,1,1.368970808788651e-12
Industrial,I01,2,1.5515233899300462e-12
Commercial,C01,0,87.05779251528895
Commercial,C01,1,44.752834505749505
Commercial,C01,2,44.75180713648885
Residential,R01,0,356.98751713341306
Residential,R01,1,179.99534712251244
Residential,R01,2,179.9911924488197
Industrial,I01,0,51.082399001123676
Industrial,I01,1,2.3437142008433857e-12
Industrial,I01,2,1.2974751610401343e-12
Commercial,C01,0,87.05779251529904
Commercial,C01,1,44.75283450574678
Commercial,C01,2,44.75180713649375
Residential,R01,0,356.98751713342176
Residential,R01,1,179.99534712253296
Residential,R01,2,179.99119244881655
Industrial,I01,0,51.0823990011247
Industrial,I01,1,1.0725194820289065e-12
Industrial,I01,2,1.90997270879182e-12
Commercial,C01,0,87.05779251529904
Commercial,C01,1,44.75283450575585
Commercial,C01,2,44.751807136482334
Residential,R01,0,356.98751713341585
Residential,R01,1,179.9953471225532
Residential,R01,2,179.9911924488231
Industrial,I01,0,51.082399001123676
Industrial,I01,1,1.1196854986560656e-12
Industrial,I01,2,7.389644451905042e-13
Commercial,C01,0,87.05779251530156
Commercial,C01,1,44.75283450576305
Commercial,C01,2,44.75180713649461
Residential,R01,0,356.9875171334097
Residential,R01,1,179.99534712255215
Residential,R01,2,179.9911924488058
Industrial,I01,0,51.082399001121054
Industrial,I01,1,4.687428401686771e-13
Industrial,I01,2,2.36908203807783e-12
Commercial,C01,0,87.0577925153076
Commercial,C01,1,44.75283450574697
Commercial,C01,2,44.751807136491415
Residential,R01,0,356.987517133432
Residential,R01,1,179.9953471225415
Residential,R01,2,179.99119244879375
Industrial,I01,0,51.08239900112587
Industrial,I01,1,1.4062285205060312e-12
Industrial,I01,2,9.25343817704044e-13
Commercial,C01,0,87.05779251531064
Commercial,C01,1,44.75283450576142
Commercial,C01,2,44.75180713649222
